위도,경도,date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,daylight_duration,sunshine_duration,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,dew_point_2m_mean,dew_point_2m_max,dew_point_2m_min,pressure_msl_mean,soil_temperature_0_to_7cm_mean
35.6796,127.9016,2024-07-28,51.0,33.0,24.5,28.0,38.7,30.3,33.4,0.1,0.1,0.0,1.0,4.13,9.9,218.0,23.58,5.16,50558.3,45402.73,81.0,100.0,56.0,24.1,24.9,22.8,1015.5,27.7
35.6796,127.9016,2025-01-20,2.0,9.6,-2.9,1.1,5.7,-6.3,-2.2,0.0,0.0,0.0,0.0,2.7,6.1,302.0,12.34,1.5,36442.07,34718.16,74.0,94.0,31.0,-3.9,-0.6,-6.8,1016.5,1.4
35.6796,127.9016,2025-02-20,3.0,3.1,-6.1,-2.6,-2.0,-9.7,-7.0,0.0,0.0,0.0,0.0,4.59,11.0,298.0,17.6,1.83,39899.01,38752.8,49.0,75.0,21.0,-13.0,-9.7,-17.4,1029.4,1.3
35.6796,127.9016,2026-01-27,3.0,2.9,-4.7,-1.5,-2.4,-9.0,-5.9,0.0,0.0,0.0,0.0,3.9,9.6,308.0,13.84,1.5,37066.05,35147.25,50.0,75.0,25.0,-11.3,-6.2,-15.3,1024.4,2.6
35.6888,128.4504,2024-11-16,3.0,21.4,12.6,16.2,21.5,12.5,16.4,0.0,0.0,0.0,0.0,1.8,5.5,99.0,11.7,1.93,36936.06,35230.71,81.0,95.0,56.0,12.6,13.7,11.5,1017.2,15.6
35.6888,128.4504,2025-11-07,3.0,20.7,9.2,13.9,20.0,8.0,13.1,0.0,0.0,0.0,0.0,3.03,7.0,51.0,12.55,2.07,37903.6,34383.61,75.0,91.0,45.0,9.3,11.0,7.7,1024.9,13.5
35.6888,128.4504,2026-02-27,55.0,10.5,6.0,7.7,7.2,2.8,4.8,3.8,3.8,0.0,9.0,3.83,9.4,40.0,5.38,0.97,40792.71,136.63,82.0,98.0,65.0,4.7,6.5,2.3,1016.0,8.4
35.6939,128.4702,2024-11-21,2.0,15.2,4.9,9.1,11.9,2.7,6.8,0.0,0.0,0.0,0.0,3.54,8.1,324.0,10.4,1.61,36469.52,35110.38,71.0,90.0,41.0,3.7,5.5,2.1,1020.9,9.2
35.6939,128.4702,2025-09-05,51.0,32.0,23.2,26.8,38.3,27.6,31.4,0.9,0.9,0.0,7.0,3.18,7.1,63.0,20.37,4.31,46038.27,41758.56,82.0,100.0,56.0,23.1,23.7,22.2,1010.9,27.4
35.787,127.1324,2025-11-11,3.0,14.2,2.4,7.8,10.0,-0.8,4.5,0.0,0.0,0.0,0.0,3.39,8.5,21.0,12.45,2.03,37434.88,31937.62,56.0,80.0,32.0,-1.0,2.4,-3.7,1022.8,8.1
35.787,127.1324,2025-11-23,3.0,14.4,3.5,8.6,11.6,0.3,5.9,0.0,0.0,0.0,0.0,3.36,8.5,160.0,9.5,1.48,36283.29,28996.88,72.0,88.0,49.0,3.4,6.0,1.7,1023.2,8.1
35.8001,126.9013,2024-05-31,3.0,25.0,15.9,20.2,25.1,17.0,20.4,0.0,0.0,0.0,0.0,5.29,10.4,288.0,27.22,5.19,51884.27,46800.0,66.0,94.0,39.0,12.8,15.2,10.0,1010.6,23.1
35.8001,126.9013,2024-06-04,51.0,28.0,14.9,20.5,27.9,15.6,20.9,0.1,0.1,0.0,1.0,6.07,12.6,279.0,25.93,5.06,52097.85,46800.0,69.0,96.0,31.0,13.9,15.4,9.4,1015.3,23.5
35.8011,128.4926,2024-12-03,3.0,8.7,1.6,4.7,3.9,-2.8,0.1,0.0,0.0,0.0,0.0,5.26,11.3,344.0,9.25,1.93,35560.73,30425.89,44.0,79.0,20.0,-7.7,2.9,-13.6,1022.1,7.2
35.8011,128.4926,2025-03-22,0.0,25.0,7.1,14.5,21.5,3.7,11.1,0.0,0.0,0.0,0.0,5.47,11.9,214.0,21.36,4.8,43936.57,40237.77,43.0,62.0,17.0,0.8,3.9,-1.5,1010.9,12.4
35.8011,128.4926,2026-01-02,3.0,-0.2,-8.5,-4.4,-5.9,-14.2,-10.0,0.0,0.0,0.0,0.0,4.56,10.4,339.0,11.48,1.43,35231.64,32400.0,42.0,62.0,20.0,-16.0,-10.4,-20.6,1024.1,0.4
35.806,126.8832,2024-03-07,3.0,7.1,-0.2,3.3,2.7,-3.7,-0.4,0.0,0.0,0.0,0.0,5.22,10.3,277.0,16.23,1.84,41919.78,38277.47,74.0,97.0,50.0,-1.2,1.2,-3.4,1018.5,6.3
35.806,126.8832,2024-07-24,65.0,31.8,23.2,27.3,39.4,27.5,33.0,20.6,20.6,0.0,16.0,4.24,10.6,201.0,22.76,4.62,50958.81,43200.0,86.0,100.0,71.0,24.7,26.0,22.9,1005.1,27.7
35.8138,128.5203,2024-10-17,3.0,23.3,14.4,18.1,23.8,15.2,19.0,0.0,0.0,0.0,0.0,3.07,6.1,60.0,11.21,2.08,40407.04,29786.68,85.0,100.0,59.0,15.2,16.5,13.7,1022.9,18.8
35.8138,128.5203,2025-02-25,3.0,10.7,-4.4,2.0,6.0,-8.4,-1.7,0.0,0.0,0.0,0.0,3.05,6.5,210.0,14.88,2.03,40538.71,32050.11,48.0,73.0,16.0,-9.1,-6.8,-14.2,1027.5,1.5
35.8138,128.5203,2026-02-07,3.0,1.4,-5.4,-2.7,-5.7,-11.9,-8.9,0.0,0.0,0.0,0.0,6.48,14.1,339.0,14.61,2.22,38248.53,32095.67,28.0,40.0,13.0,-19.3,-16.8,-23.7,1022.5,1.5
35.8196,127.1463,2024-12-21,73.0,4.1,-2.5,1.6,-0.4,-7.5,-3.1,4.0,3.3,0.49,12.0,6.5,15.2,298.0,8.08,1.02,35014.75,32139.4,77.0,99.0,55.0,-2.3,2.2,-7.2,1020.2,2.0
35.8196,127.1463,2025-11-14,2.0,14.1,3.7,8.8,11.6,1.4,6.5,0.0,0.0,0.0,0.0,3.23,8.3,343.0,12.64,1.79,37119.33,35353.64,71.0,88.0,44.0,3.5,5.6,0.2,1021.6,9.0
35.8196,127.1463,2026-02-25,3.0,13.3,-0.7,5.4,11.5,-3.7,2.5,0.0,0.0,0.0,0.0,3.62,7.3,87.0,17.18,2.33,40512.55,37160.7,75.0,95.0,45.0,0.7,2.3,-1.6,1021.8,2.9
35.8232,128.7346,2026-02-24,75.0,5.8,0.6,2.0,1.5,-2.9,-1.5,19.6,2.9,11.69,12.0,2.39,5.8,17.0,2.44,0.56,40379.79,0.0,56.0,99.0,18.0,-8.6,0.8,-17.0,1024.4,3.7
35.8249,127.1022,2025-11-18,3.0,7.1,1.0,4.0,2.9,-3.0,-0.1,0.0,0.0,0.0,0.0,4.06,8.9,352.0,7.82,1.34,36723.92,20446.56,59.0,72.0,47.0,-3.4,-0.8,-5.6,1027.5,7.0
35.8249,127.1022,2025-11-27,63.0,10.5,1.7,6.8,6.8,-1.2,2.6,4.3,4.3,0.0,6.0,7.51,14.6,251.0,6.31,1.44,35973.04,22936.54,71.0,91.0,54.0,1.7,7.3,-1.5,1017.5,6.8
35.8258,127.1232,2024-07-18,63.0,28.7,24.4,26.4,31.1,28.3,29.8,17.2,17.2,0.0,15.0,7.55,15.6,189.0,8.89,2.22,51450.07,11269.76,88.0,94.0,77.0,24.1,25.0,23.2,1004.9,25.8
35.8258,127.1232,2024-11-17,51.0,16.0,5.1,10.2,16.6,0.3,6.9,0.6,0.6,0.0,4.0,5.05,11.9,336.0,4.86,1.53,36803.5,6069.69,66.0,99.0,42.0,3.5,15.9,-3.9,1022.7,12.9
35.8258,127.1232,2025-11-07,3.0,20.1,5.7,12.7,19.6,3.8,11.5,0.0,0.0,0.0,0.0,3.83,7.7,128.0,12.7,2.11,37873.98,35023.22,78.0,100.0,52.0,8.6,11.3,5.6,1024.2,12.6
35.826,128.7116,2024-12-13,3.0,6.0,-1.9,0.9,1.6,-6.7,-3.7,0.0,0.0,0.0,0.0,4.07,9.5,284.0,6.98,1.3,35127.21,16222.94,54.0,73.0,41.0,-7.6,-2.6,-10.5,1021.4,2.7
35.826,128.7116,2026-02-16,3.0,9.5,0.5,3.9,5.9,-3.8,-0.2,0.0,0.0,0.0,0.0,4.65,11.1,339.0,8.13,1.59,39337.18,18077.24,55.0,88.0,32.0,-4.9,1.1,-10.0,1022.5,6.0
35.8264,128.7251,2025-04-26,3.0,24.1,6.0,14.8,21.8,2.6,11.8,0.0,0.0,0.0,0.0,4.76,10.2,259.0,25.96,5.26,48528.53,46800.0,36.0,68.0,19.0,-1.0,5.9,-6.2,1018.2,15.4
35.8264,128.7251,2025-04-30,0.0,27.2,7.2,17.3,25.7,5.8,15.2,0.0,0.0,0.0,0.0,5.53,12.3,189.0,25.92,5.76,49008.24,46800.0,53.0,95.0,22.0,5.4,7.8,1.6,1015.1,19.4
35.8264,128.7251,2025-05-06,63.0,14.3,8.7,11.8,13.1,7.7,10.7,6.5,6.5,0.0,9.0,3.57,8.1,41.0,8.47,1.43,49686.56,4175.31,85.0,97.0,65.0,9.3,10.9,7.2,1007.6,12.5
35.8264,128.7251,2025-05-14,3.0,26.4,10.6,18.6,26.4,10.1,18.1,0.0,0.0,0.0,0.0,5.3,11.8,193.0,26.49,5.36,50508.01,46142.55,68.0,99.0,37.0,11.4,14.2,9.3,1016.9,19.9
35.8264,128.7251,2025-05-20,3.0,29.3,18.2,23.2,32.6,18.7,24.7,0.0,0.0,0.0,0.0,5.72,12.5,197.0,25.38,5.05,51061.88,44157.03,80.0,95.0,59.0,19.3,21.3,17.3,1008.8,23.1
35.8264,128.7251,2025-11-01,3.0,17.9,7.8,12.5,13.9,6.5,10.1,0.0,0.0,0.0,0.0,5.75,12.8,281.0,13.42,2.52,38558.43,34145.12,68.0,93.0,40.0,6.0,10.3,3.9,1012.6,12.9
35.8264,128.7251,2025-12-07,3.0,15.2,-0.5,6.5,11.8,-3.6,3.8,0.0,0.0,0.0,0.0,3.35,7.9,213.0,10.62,1.59,35358.25,33018.45,72.0,95.0,38.0,1.3,4.6,-2.9,1020.7,6.3
35.8298,128.6239,2024-01-20,61.0,6.5,3.8,5.4,2.7,0.2,1.2,17.5,17.5,0.0,21.0,6.05,12.5,69.0,1.79,0.44,36331.71,0.0,90.0,98.0,83.0,3.9,4.9,3.3,1025.1,5.6
35.8298,128.6239,2024-04-02,53.0,23.7,6.2,14.3,22.1,4.6,13.0,1.2,1.2,0.0,2.0,2.85,6.5,152.0,18.03,3.39,45461.78,35040.88,65.0,94.0,27.0,6.9,11.3,3.7,1014.5,13.4
35.8298,128.6239,2024-06-14,3.0,35.7,19.6,27.7,36.2,22.2,28.8,0.0,0.0,0.0,0.0,5.41,11.4,165.0,27.26,6.88,52447.83,46593.81,52.0,88.0,18.0,15.0,18.4,7.6,1005.3,31.8
35.8298,128.6239,2024-12-01,3.0,13.8,2.7,7.7,11.6,0.4,5.5,0.0,0.0,0.0,0.0,2.52,5.6,242.0,10.01,1.4,35680.32,31748.91,74.0,90.0,48.0,3.2,5.7,1.2,1016.7,7.1
35.8298,128.6239,2025-01-09,3.0,-3.4,-11.4,-6.9,-9.0,-17.9,-13.3,0.0,0.0,0.0,0.0,6.77,15.5,297.0,10.01,1.24,35582.59,32400.0,46.0,74.0,30.0,-17.1,-7.5,-23.2,1023.7,-0.2
35.8299,127.159,2024-05-18,0.0,26.2,13.2,19.0,26.9,11.6,18.8,0.0,0.0,0.0,0.0,3.02,5.8,174.0,26.8,5.14,50902.64,46800.0,64.0,91.0,38.0,11.5,16.0,8.9,1017.0,18.6
35.8299,127.159,2026-02-14,3.0,12.6,-0.3,6.0,10.2,-3.7,3.3,0.0,0.0,0.0,0.0,2.9,6.5,139.0,10.34,1.51,39086.23,30699.89,77.0,95.0,46.0,1.9,6.3,-1.0,1017.4,1.5
35.8328,128.7356,2026-01-31,3.0,4.1,-5.8,-2.0,-1.9,-10.5,-7.1,0.0,0.0,0.0,0.0,4.29,10.0,297.0,13.58,1.92,37453.54,35166.23,30.0,48.0,11.0,-18.4,-12.3,-23.8,1027.1,-0.1
35.8343,127.1622,2024-04-12,3.0,22.0,7.8,15.0,22.6,6.1,14.4,0.0,0.0,0.0,0.0,3.34,7.4,98.0,21.83,3.78,46792.09,41129.55,77.0,98.0,49.0,10.3,12.2,7.5,1018.4,15.3
35.8343,127.1622,2025-06-08,51.0,31.4,18.6,24.0,33.2,20.9,26.2,0.8,0.8,0.0,5.0,4.14,10.4,225.0,23.24,5.03,52263.39,38810.84,71.0,97.0,38.0,17.6,19.9,15.2,1008.5,26.7
35.8343,127.1622,2026-03-05,61.0,15.0,-0.5,6.6,11.4,-4.4,3.6,3.1,3.1,0.0,5.0,4.14,10.2,182.0,11.82,1.83,41575.28,21348.11,79.0,99.0,44.0,2.7,6.9,-1.9,1022.9,6.0
35.8348,127.1277,2025-01-17,3.0,4.2,-4.9,-0.8,0.0,-7.9,-4.3,0.0,0.0,0.0,0.0,2.26,5.5,305.0,11.88,1.16,36130.54,34128.72,70.0,94.0,32.0,-6.3,-3.4,-11.2,1027.2,0.2
35.8348,127.1277,2025-09-06,65.0,31.0,24.1,27.4,35.7,28.8,31.8,10.5,10.5,0.0,8.0,5.22,12.1,206.0,20.04,4.24,45927.14,43533.72,82.0,98.0,67.0,23.9,25.0,23.1,1009.6,27.4
35.8348,127.1277,2025-11-13,3.0,17.3,2.6,9.4,15.6,0.4,7.5,0.0,0.0,0.0,0.0,2.93,6.7,351.0,11.78,1.78,37206.32,35281.02,73.0,90.0,53.0,4.6,9.1,0.2,1020.2,9.3
35.8349,128.7201,2025-10-31,3.0,18.7,5.5,11.6,16.7,3.8,10.3,0.0,0.0,0.0,0.0,3.04,8.2,64.0,13.41,2.1,38664.25,32076.57,75.0,92.0,50.0,7.0,9.3,4.0,1017.8,11.1
35.8362,128.7518,2025-10-14,63.0,19.9,16.4,18.0,20.7,16.6,18.8,8.3,8.3,0.0,11.0,4.35,9.2,49.0,4.41,0.97,40833.96,0.0,90.0,98.0,79.0,16.3,16.9,14.9,1017.2,18.1
35.8379,128.5569,2024-04-13,3.0,27.2,11.1,18.7,27.1,10.1,18.1,0.0,0.0,0.0,0.0,2.21,6.2,160.0,23.55,4.56,46923.78,45618.46,58.0,88.0,25.0,9.0,11.0,5.1,1017.4,18.9
35.8379,128.5569,2025-01-01,0.0,8.3,-2.3,1.9,4.2,-5.9,-1.5,0.0,0.0,0.0,0.0,2.66,7.1,315.0,10.83,1.25,35209.98,32400.0,58.0,70.0,40.0,-5.7,-2.8,-8.4,1023.1,1.3
35.8379,128.5569,2025-06-13,63.0,25.0,19.5,21.0,25.6,21.6,23.2,22.8,22.8,0.0,12.0,1.82,6.3,154.0,6.18,1.43,52422.97,0.0,81.0,98.0,46.0,17.4,19.5,12.6,1014.9,23.3
35.8408,128.6171,2024-08-02,51.0,36.5,25.9,31.3,43.2,32.6,37.7,0.2,0.2,0.0,2.0,3.04,7.5,262.0,24.67,5.78,50126.86,46800.0,74.0,99.0,49.0,25.4,26.6,24.0,1004.9,32.2
35.8408,128.6171,2025-02-10,3.0,2.8,-4.8,-1.4,-3.6,-9.3,-6.5,0.0,0.0,0.0,0.0,6.07,15.0,301.0,13.47,1.51,38621.73,33252.63,59.0,77.0,36.0,-8.8,-5.1,-12.0,1026.9,0.7
35.8408,128.6171,2025-06-19,3.0,32.1,20.7,26.3,36.4,23.8,30.2,0.0,0.0,0.0,0.0,3.18,9.0,205.0,25.17,5.35,52536.25,42696.73,73.0,92.0,43.0,20.6,23.4,17.9,1013.7,26.7
35.8408,128.6171,2025-07-15,65.0,26.9,20.3,23.2,30.8,22.7,26.5,13.6,13.6,0.0,9.0,3.93,9.5,276.0,19.73,3.7,51699.29,34617.89,87.0,100.0,69.0,20.8,22.6,19.1,996.2,24.9
35.8414,128.6334,2024-07-02,63.0,28.8,22.6,24.7,33.1,25.2,29.0,22.0,22.0,0.0,13.0,4.85,11.7,139.0,8.06,1.79,52324.8,6406.7,92.0,100.0,79.0,23.4,25.0,21.7,1006.9,25.0
35.8418,128.6994,2024-05-12,61.0,23.7,14.9,18.8,23.3,13.4,17.9,8.2,8.2,0.0,6.0,4.27,10.7,286.0,22.47,4.56,50357.11,34923.39,65.0,97.0,37.0,11.2,17.4,7.9,1009.0,18.9
35.8418,128.6994,2024-05-22,3.0,31.2,11.0,21.0,31.6,10.6,21.0,0.0,0.0,0.0,0.0,3.2,8.1,178.0,25.98,5.52,51265.98,43216.86,59.0,96.0,24.0,10.8,14.6,7.4,1016.3,22.1
35.8418,128.6994,2024-06-17,3.0,30.6,17.5,24.6,30.6,18.3,24.8,0.0,0.0,0.0,0.0,3.31,7.4,228.0,17.92,4.4,52521.06,26132.85,52.0,82.0,27.0,13.0,15.4,9.1,1007.8,24.8
35.8418,128.6994,2024-09-29,51.0,25.1,16.4,20.9,24.8,17.1,21.5,0.4,0.4,0.0,4.0,6.03,13.2,64.0,17.25,3.42,42802.43,39600.0,76.0,94.0,53.0,16.2,18.1,13.7,1020.7,22.3
35.8418,128.6994,2025-04-07,3.0,22.7,3.2,13.4,19.4,-0.2,10.3,0.0,0.0,0.0,0.0,3.71,9.9,244.0,23.88,4.66,46106.19,44302.88,37.0,59.0,16.0,-2.6,4.0,-7.0,1017.4,14.2
35.8418,128.6994,2025-05-18,3.0,22.6,13.1,17.7,22.8,11.6,16.8,0.0,0.0,0.0,0.0,4.62,11.1,285.0,24.47,4.52,50904.28,43118.33,62.0,81.0,34.0,9.9,16.1,5.5,1009.9,19.7
35.8418,128.6994,2025-12-10,3.0,10.4,-1.7,3.5,7.3,-4.9,0.4,0.0,0.0,0.0,0.0,1.76,4.8,260.0,9.56,1.21,35207.91,28800.0,63.0,85.0,37.0,-3.4,-2.1,-4.5,1025.9,1.8
35.8427,127.1262,2024-11-14,51.0,20.8,8.1,14.1,19.8,6.8,12.9,0.4,0.4,0.0,1.0,3.01,5.5,109.0,8.9,1.71,37084.3,17882.07,74.0,96.0,43.0,9.2,11.9,7.0,1020.8,13.8
35.8427,127.1262,2025-11-11,3.0,14.7,2.6,8.1,10.3,-0.6,4.7,0.0,0.0,0.0,0.0,4.1,9.0,16.0,12.47,2.13,37418.84,31912.63,56.0,80.0,31.0,-0.9,2.3,-3.9,1022.9,9.1
35.8436,129.2133,2024-03-12,53.0,11.3,1.1,5.8,8.4,-1.7,2.9,1.7,1.7,0.0,7.0,5.33,11.5,1.0,12.75,1.63,42596.8,29403.64,83.0,98.0,54.0,2.9,5.0,-0.1,1014.9,6.5
35.8436,129.2133,2024-06-17,3.0,29.9,18.8,24.3,29.3,19.1,24.4,0.0,0.0,0.0,0.0,2.94,7.0,232.0,18.02,4.62,52521.06,28302.85,54.0,74.0,29.0,13.7,15.9,9.8,1007.7,25.1
35.8436,129.2133,2024-08-07,53.0,35.5,24.8,29.0,42.1,31.0,35.3,1.0,1.0,0.0,4.0,3.67,9.3,256.0,22.02,4.77,49594.01,46029.33,81.0,100.0,52.0,25.0,25.9,24.0,1006.6,30.2
35.8436,129.2133,2025-06-13,63.0,23.8,16.6,20.0,23.5,18.0,21.5,19.3,19.3,0.0,11.0,2.59,5.4,174.0,7.41,1.74,52446.81,24.24,81.0,99.0,48.0,16.2,19.9,12.0,1015.0,21.5
35.8436,129.2133,2025-12-02,3.0,10.1,1.5,5.2,4.0,-5.4,-0.3,0.0,0.0,0.0,0.0,6.5,13.7,294.0,10.32,2.68,35612.02,25200.0,35.0,57.0,18.0,-9.7,-4.9,-13.3,1020.6,7.4
35.8503,128.5355,2024-07-08,51.0,28.9,25.6,27.0,32.9,29.1,31.0,1.4,1.4,0.0,6.0,7.34,14.2,199.0,6.74,2.09,52097.22,0.0,85.0,93.0,76.0,24.3,24.7,23.7,1003.8,27.0
35.8503,128.5355,2024-10-25,3.0,21.6,7.0,14.5,20.4,5.4,13.7,0.0,0.0,0.0,0.0,4.0,8.1,58.0,12.79,2.29,39382.37,29633.87,79.0,98.0,56.0,10.5,12.7,6.8,1025.2,14.7
35.8503,128.5355,2025-05-12,1.0,25.2,10.0,17.1,25.8,9.3,16.7,0.0,0.0,0.0,0.0,4.64,9.3,230.0,26.29,4.86,50327.91,46800.0,63.0,89.0,29.0,8.8,11.2,5.7,1010.2,16.2
35.8503,128.5355,2025-08-28,51.0,35.1,24.8,29.6,38.7,28.8,33.0,0.3,0.3,0.0,2.0,4.14,9.1,177.0,18.62,4.97,47093.14,38237.48,64.0,85.0,40.0,21.5,23.5,19.5,1013.0,31.6
35.8503,128.5355,2025-12-04,71.0,4.5,-3.6,-0.4,-0.5,-9.3,-5.3,0.2,0.0,0.14,1.0,5.23,11.0,322.0,10.81,1.45,35493.22,33302.6,49.0,63.0,26.0,-10.2,-5.2,-14.0,1026.1,1.1
35.8544,128.5472,2024-04-01,1.0,20.9,4.6,12.3,19.2,1.0,9.9,0.0,0.0,0.0,0.0,3.16,6.0,355.0,22.75,3.93,45333.49,42381.44,51.0,76.0,25.0,1.4,6.9,-1.6,1014.1,12.1
35.8551,128.5103,2024-05-27,51.0,26.1,15.9,21.4,23.9,14.5,19.5,0.5,0.5,0.0,3.0,6.68,13.2,296.0,23.9,5.87,51647.68,39600.0,55.0,98.0,28.0,10.6,20.4,6.2,1002.8,23.5
35.8551,128.5103,2025-07-18,65.0,29.6,21.8,24.7,35.4,25.3,29.3,20.3,20.3,0.0,17.0,3.07,8.7,156.0,12.1,2.49,51484.29,10294.7,91.0,98.0,74.0,23.1,24.5,21.4,1007.7,24.2
35.8562,128.4639,2025-05-05,55.0,18.5,7.0,13.3,16.5,5.0,11.7,2.3,2.3,0.0,5.0,1.79,4.3,46.0,13.61,2.41,49593.71,21432.27,60.0,86.0,35.0,4.9,11.1,1.9,1012.7,12.7
35.8562,128.4639,2026-01-08,0.0,0.8,-5.8,-2.9,-5.1,-11.6,-8.7,0.0,0.0,0.0,0.0,4.89,11.0,327.0,11.82,1.72,35492.45,32655.25,34.0,54.0,20.0,-16.9,-10.3,-19.6,1025.9,1.3
35.8562,128.5902,2024-01-08,1.0,2.5,-8.1,-3.6,-2.1,-12.7,-8.3,0.0,0.0,0.0,0.0,3.38,7.3,306.0,11.7,1.33,35469.33,32400.0,46.0,63.0,25.0,-14.1,-7.7,-19.6,1027.1,1.6
35.8562,128.5902,2024-01-22,51.0,2.7,-7.5,-3.3,-1.0,-14.3,-9.9,0.2,0.2,0.0,2.0,8.75,17.8,303.0,10.37,1.11,36491.23,30169.97,64.0,95.0,48.0,-9.4,1.9,-15.5,1025.4,2.4
35.8562,128.5902,2024-02-06,51.0,4.7,0.0,2.2,2.5,-3.1,-0.8,0.3,0.3,0.0,3.0,3.76,7.6,98.0,4.02,0.57,38046.43,693.0,86.0,99.0,77.0,0.1,1.3,-1.1,1024.8,3.5
35.8562,128.5902,2024-08-01,3.0,36.3,25.2,30.7,41.3,31.5,36.5,0.0,0.0,0.0,0.0,3.75,8.1,242.0,23.47,5.67,50227.85,46562.35,74.0,100.0,47.0,24.8,26.7,23.2,1005.5,31.4
35.8562,128.5902,2024-08-04,53.0,35.9,26.4,30.1,43.0,33.3,36.6,2.3,2.3,0.0,10.0,3.18,8.1,107.0,20.91,4.76,49918.95,42269.56,79.0,100.0,51.0,25.7,26.8,24.0,1008.8,32.2
35.8562,128.5902,2026-02-18,3.0,10.5,-0.9,3.9,4.6,-5.1,-1.0,0.0,0.0,0.0,0.0,5.84,14.6,297.0,16.44,2.77,39582.72,38757.19,39.0,71.0,18.0,-9.9,-4.9,-15.1,1021.0,5.6
35.8592,128.6393,2024-03-07,51.0,7.9,1.5,4.9,5.6,-3.2,1.3,0.6,0.6,0.0,4.0,4.24,9.1,82.0,8.17,1.35,41915.62,14401.1,70.0,76.0,57.0,-0.2,3.4,-5.2,1017.4,6.1
35.8592,128.6393,2024-06-19,3.0,38.2,20.0,29.4,39.3,20.5,29.9,0.0,0.0,0.0,0.0,4.39,9.1,232.0,24.33,6.46,52538.6,41259.45,41.0,72.0,17.0,13.3,15.1,9.0,1008.2,31.1
35.8597,128.4637,2024-04-11,3.0,19.4,9.3,13.6,16.7,8.3,11.7,0.0,0.0,0.0,0.0,3.29,6.9,178.0,12.69,2.51,46668.03,16596.59,63.0,90.0,28.0,5.6,10.6,0.1,1022.2,14.7
35.8597,128.4637,2025-04-14,75.0,10.9,3.5,5.9,6.9,-0.4,3.0,6.5,3.7,1.96,10.0,3.64,8.4,182.0,12.1,1.79,47034.04,14975.36,72.0,94.0,46.0,1.0,5.0,-2.8,999.3,7.3
35.8607,129.22,2025-04-30,0.0,27.2,8.6,17.7,25.9,6.6,15.7,0.0,0.0,0.0,0.0,4.79,10.7,216.0,25.87,5.61,49022.61,46800.0,50.0,78.0,24.0,5.7,7.7,4.1,1014.9,18.6
35.8644,128.5933,2024-08-03,51.0,35.5,27.3,31.5,42.0,34.0,38.0,0.4,0.4,0.0,4.0,3.47,7.9,297.0,23.61,5.49,50023.85,46800.0,74.0,95.0,53.0,25.7,27.1,24.3,1007.2,32.9
35.8644,128.5933,2025-01-01,0.0,7.9,-2.0,1.9,3.2,-6.3,-2.1,0.0,0.0,0.0,0.0,3.8,9.5,304.0,10.84,1.41,35187.75,32400.0,59.0,74.0,42.0,-5.6,-2.3,-8.4,1023.0,1.4
35.8656,128.714,2025-01-15,3.0,1.3,-4.3,-1.7,-3.3,-9.5,-7.3,0.0,0.0,0.0,0.0,5.44,13.4,295.0,12.34,1.67,35971.86,33120.66,44.0,69.0,25.0,-12.7,-4.7,-17.2,1026.8,1.8
35.8656,128.714,2025-01-23,3.0,10.3,-1.1,3.2,6.2,-4.8,-0.2,0.0,0.0,0.0,0.0,1.5,5.4,289.0,12.61,1.59,36658.0,34408.37,56.0,91.0,19.0,-6.4,0.8,-12.9,1024.4,1.6
35.8656,128.714,2025-02-09,1.0,1.6,-6.9,-3.5,-4.0,-12.3,-8.7,0.0,0.0,0.0,0.0,4.57,11.8,293.0,15.27,1.57,38500.11,37359.78,55.0,71.0,31.0,-11.7,-8.7,-13.9,1026.6,0.6
35.8691,128.5933,2025-07-13,63.0,33.6,22.2,25.8,36.7,25.1,29.2,25.7,25.7,0.0,11.0,2.8,8.6,44.0,14.09,3.22,51830.98,21624.38,76.0,98.0,37.0,20.6,23.9,16.2,1003.1,29.4
35.8691,128.5933,2025-11-11,3.0,14.8,4.4,8.6,11.2,0.9,5.5,0.0,0.0,0.0,0.0,3.22,7.2,319.0,12.7,2.03,37418.84,35875.76,52.0,77.0,26.0,-1.4,2.9,-5.0,1022.1,10.0
35.8691,128.5933,2025-11-20,3.0,15.6,1.6,7.8,10.6,-2.0,3.9,0.0,0.0,0.0,0.0,5.63,14.1,279.0,10.88,2.23,36521.12,32400.0,59.0,81.0,32.0,-0.2,2.6,-3.1,1023.8,7.9
35.8711,128.5959,2024-11-16,3.0,21.2,12.1,16.0,21.5,12.1,16.5,0.0,0.0,0.0,0.0,1.48,4.2,321.0,11.34,1.83,36883.64,33346.62,82.0,96.0,57.0,12.7,14.4,11.5,1017.2,15.3
35.8711,128.5959,2026-01-25,1.0,2.6,-6.6,-2.5,-3.4,-12.0,-8.1,0.0,0.0,0.0,0.0,5.37,13.5,306.0,13.4,1.82,36815.86,35022.75,37.0,60.0,19.0,-16.0,-9.9,-19.0,1028.8,-0.2
