매장,매장명,지역,형태,폐점여부,오픈일,평수,실평수,창고,계약면적(㎡),진열평수,신주소,위도,경도,매장인원,입고도우미PO,일평균매출,일평균물동량
11008,분당이매점,강동팀,직영점,영업,2022-05-13,115.0,110.0,5.0,729.65,99.0,경기도 성남시 분당구 판교로 438(이매동) ,37.4052,127.1224,4.3,0.3,4505000.0,90.0
11138,분당효자촌점,강동팀,직영점,영업,2024-10-31,257.0,218.0,39.0,1647.1,212.0,경기도 성남시 분당구 돌마로 478 (서현동) ,37.377,127.1334,6.6,0.6,7420375.0,148.0
10088,불광역점,신촌팀,직영점,영업,2007-06-17,94.3,91.3,3.0,389.0,80.3,서울특별시 은평구 통일로67길 3 (대조동) ,37.6109,126.9288,8.3,0.6,11048107.142857144,221.0
10703,비트플렉스왕십리역점,종로팀,직영점,영업,2017-07-14,394.0,366.0,28.0,1989.2,358.0,서울특별시 성동구 왕십리광장로 17 (행당동) ,37.5614,127.0384,26.8,1.6,34349250.0,687.0
71550,빅마켓광주점,전남팀,유통점,영업,2017-05-30,190.0,171.0,19.0,627.0,165.0,광주광역시 남구 서문대로 745 (주월동) ,35.1258,126.8973,8.7,0.5,,
10594,사가정2호점,구리팀,직영점,영업,2015-12-22,200.0,195.0,5.0,656.0,175.0,서울특별시 중랑구 면목로 290 (면목동) ,37.5786,127.0863,10.0,0.6,13289428.57142857,266.0
10437,사당1호점,관악팀,직영점,영업,2012-08-31,137.0,130.0,7.0,536.6,121.0,서울특별시 동작구 동작대로 43 (사당동) ,37.4804,126.9815,7.8,0.4,8229142.857142857,165.0
10550,사당2호점,관악팀,직영점,영업,2014-09-03,115.0,112.0,3.0,545.0,101.0,서울특별시 동작구 남부순환로 2057 (사당동) ,37.4769,126.9774,7.8,0.4,7742178.571428572,155.0
11069,사천대로점,창원팀,직영점,영업,2023-09-22,300.0,273.0,27.0,1499.48,265.0,경상남도 사천시 사남면 사천대로 1615-9 ,35.0629,128.0745,13.6,0.5,14948892.857142856,299.0
11053,사천평화점,창원팀,직영점,영업,2023-05-02,144.0,134.0,10.0,475.48,123.0,경상남도 사천시 사천읍 평화1길 22 ,35.0821,128.0882,6.2,0.5,7057392.857142857,141.0
10519,삼양시장점,강북팀,직영점,영업,2013-08-20,230.0,216.0,14.0,1025.16,203.0,서울특별시 강북구 삼양로 234 (미아동) ,37.6243,127.0187,6.9,0.5,7668250.0,153.0
11016,삼척점,강릉속초팀,직영점,영업,2022-06-04,99.0,89.0,10.0,354.64,85.0,강원도 삼척시 척주로 10(남양동) ,37.4438,129.1649,6.8,0.8,7357767.857142857,147.0
11214,삼천포점,창원팀,직영점,영업,2025-12-13,155.0,134.0,21.0,0.0,121.0,경상남도 사천시 벌리로 53 (벌리동) ,34.9385,128.0854,9.6,0.5,11411214.285714284,228.0
10254,상계1호점,강북팀,직영점,영업,2010-07-30,92.0,92.0,0.0,317.0,74.0,서울특별시 노원구 한글비석로22길 30-1 (중계동) ,37.6608,127.0739,7.9,0.8,8413875.0,168.0
10416,상계보람점,강북팀,직영점,영업,2012-06-09,130.0,122.0,8.0,499.0,111.0,서울특별시 노원구 한글비석로 470 (상계동) ,37.6647,127.066,7.1,0.4,7240589.285714285,145.0
10526,상도점,관악팀,직영점,영업,2013-10-18,146.0,140.0,6.0,420.0,122.0,서울특별시 동작구 상도로 277 (상도1동) ,37.5028,126.9483,10.3,1.3,12357928.57142857,247.0
10090,상록수역점,안산팀,직영점,영업,2007-07-23,432.0,422.0,10.0,2122.0,395.0,경기도 안산시 상록구 용신로 388 (본오동) ,37.3014,126.8651,20.2,1.8,22177267.85714286,444.0
10503,상봉역점,구리팀,직영점,영업,2013-05-30,150.0,150.0,0.0,643.0,130.0,서울특별시 중랑구 망우로 287 (상봉동) ,37.5963,127.0843,8.6,0.9,7956660.714285715,159.0
71571,상상초월마트광주점,용인팀,유통점,영업,2017-09-19,123.0,120.0,3.0,406.0,116.0,경기도 광주시 초월읍 경충대로 923-2 ,37.3643,127.3106,2.7,0.0,,
10805,상왕십리역점,종로팀,직영점,영업,2018-07-17,300.0,255.0,45.0,1333.0,233.0,서울특별시 성동구 왕십리로 373 (하왕십리동) ,37.5643,127.0286,14.5,0.8,16296785.714285716,326.0
10972,상일동역점,강동팀,직영점,영업,2021-06-19,276.0,257.0,19.0,1913.5,251.0,"서울특별시 강동구 고덕로 399 (고덕동, 고덕센트럴푸르지오) ",37.5574,127.1697,11.7,0.7,16739607.142857144,335.0
10737,상주서문사거리점,경북팀,직영점,영업,2017-11-30,358.0,304.0,54.0,1184.0,275.0,경상북도 상주시 중앙로 185 (서문동) ,36.4158,128.1589,7.4,0.4,9894089.285714284,198.0
11132,서광주점,전남팀,직영점,영업,2024-08-29,326.86,267.86,59.0,997.2,245.86,광주광역시 서구 서광주로 7 (매월동) ,35.1278,126.8466,12.3,0.8,16874535.714285713,337.0
11189,서귀포모슬포점,제주팀,직영점,영업,2025-07-31,318.0,259.0,59.0,997.96,237.0,제주특별자치도 서귀포시 대정읍 일주서로 2624 ,33.2297,126.2499,9.9,0.8,10968732.142857144,219.0
10933,서귀포중문점,제주팀,직영점,영업,2020-05-13,280.0,261.0,19.0,947.03,241.0,제주특별자치도 서귀포시 일주서로 996 (색달동) ,33.2589,126.4045,10.6,1.1,11253375.0,225.0
11108,서귀포혁신도시점,제주팀,직영점,영업,2024-05-24,306.0,261.0,45.0,1146.59,239.0,제주특별자치도 서귀포시 일주동로 9153 (법환동) ,33.2477,126.5149,10.2,1.1,14582410.714285716,292.0
10895,서면지하상가중앙몰점,서부산팀,직영점,영업,2019-06-14,120.0,108.0,12.0,605.59,104.0,부산광역시 부산진구 가야대로 지하 777 (부전동) 서면지하상가 중앙몰 J-17호,35.1576,129.0561,7.5,0.4,11117928.57142857,222.0
71658,서부식자재마트점,신촌팀,유통행사,영업,2019-07-04,50.0,50.0,0.0,0.0,46.0,서울특별시 양천구 목동남로 72 (신정동) ,37.5099,126.8669,1.0,0.0,,
10845,서산대산점,충남팀,직영점,영업,2018-10-20,293.0,283.0,10.0,998.24,270.0,충청남도 서산시 대산읍 충의로 1993 ,36.9413,126.4298,7.0,0.6,7433375.0,149.0
10864,서산동부시장점,충남팀,직영점,영업,2019-02-08,225.0,205.0,20.0,751.54,171.0,충남 서산시 고운로 193 ,36.7838,126.4568,8.3,0.8,9012767.857142856,180.0
10991,서산본점,충남팀,직영점,영업,2022-01-15,498.12,342.89,155.23,1558.1,313.89,충남 서산시 서해로 3374 (석남동) ,36.7691,126.4541,23.4,1.8,27401142.85714286,548.0
10447,서울대입구점,관악팀,직영점,영업,2012-10-15,124.0,120.0,4.0,628.1,111.0,서울특별시 관악구 남부순환로 1840 (봉천동) ,37.4804,126.9543,9.2,0.5,9831375.0,197.0
10856,서울시청광장점,종로팀,직영점,영업,2019-03-14,77.0,73.0,4.0,729.0,62.0,서울특별시 중구 세종대로 93 (태평로2가) ,37.5647,126.9766,6.1,0.4,8201482.142857143,164.0
11105,서울양평동점,신촌팀,직영점,영업,2024-04-26,284.0,191.0,93.0,898.03,164.0,서울특별시 영등포구 선유로 157 (양평동3가) ,37.528,126.891,4.6,0.6,6279000.0,126.0
11015,서울역점,종로팀,직영점,영업,2022-06-02,77.0,72.0,5.0,453.2,68.0,서울특별시 중구 한강대로 405(봉래동2가) ,37.5547,126.9695,7.0,0.0,9086339.285714284,182.0
10654,서청주점,충북팀,직영점,영업,2016-12-24,300.0,291.5,8.5,993.0,276.5,충청북도 청주시 흥덕구 2순환로 1060 (비하동) ,36.64,127.4219,7.3,0.5,7698392.857142857,154.0
10391,석촌점,강남팀,직영점,영업,2012-02-17,204.0,190.0,14.0,994.0,184.0,서울특별시 송파구 가락로 103 (석촌동) ,37.5014,127.1076,12.6,0.9,14432339.285714284,289.0
10633,선릉점,강남팀,직영점,영업,2016-08-26,160.0,148.0,12.0,943.0,139.0,서울특별시 강남구 테헤란로 414 (대치동) ,37.5049,127.0516,8.6,0.6,12465517.857142856,249.0
71596,성경도매마트점,용인팀,유통행사,영업,2018-04-14,53.0,51.0,2.0,0.0,47.0,경기도 광주시 이배재로 7-13 (탄벌동) ,37.4186,127.2456,1.7,0.0,,
10809,성균관대역점,수원팀,직영점,영업,2018-06-12,160.0,150.0,10.0,498.0,144.0,경기도 수원시 장안구 서부로 2149 (율전동) ,37.3002,126.9723,8.9,0.5,10476821.42857143,210.0
10682,성남모란역점,강동팀,직영점,영업,2017-11-25,333.0,302.0,31.0,761.0,280.0,경기도 성남시 중원구 성남대로 1128 (성남동) ,37.4305,127.1299,17.8,1.1,23579428.57142857,472.0
10890,성남신흥역점,강동팀,직영점,영업,2019-05-31,260.0,240.0,20.0,876.04,220.0,경기도 성남시 수정구 산성대로 251 (신흥동) ,37.4404,127.145,10.8,0.8,12593642.857142856,252.0
11086,성남중앙점,강동팀,직영점,영업,2023-12-14,435.0,410.0,25.0,3012.82,402.0,경기도 성남시 수정구 수정로 150 (신흥동) ,37.4421,127.1367,14.5,0.8,16943714.285714287,339.0
10103,성남태평점,강동팀,직영점,영업,2007-11-13,173.8,160.0,13.8,946.38,154.0,경기도 성남시 수정구 수정로 185 (태평동) ,37.4438,127.1405,5.5,0.5,7603428.571428572,152.0
10248,성대시장점,관악팀,직영점,영업,2010-06-30,190.0,183.0,7.0,447.0,170.0,서울특별시 동작구 상도로 102 (상도동) ,37.4999,126.9318,13.0,1.3,15263160.714285716,305.0
71562,성대유통안산점,안산팀,유통점,영업,2017-07-21,334.5,302.7,31.8,1103.0,294.7,경기도 안산시 단원구 라성로 36 (원곡동) ,37.3272,126.8005,11.9,0.5,,
10375,성신여대역점,종로팀,직영점,영업,2011-12-17,126.0,120.0,6.0,649.0,102.0,서울특별시 성북구 동소문로20나길 2 (동선동1가) ,37.5918,127.0168,13.2,0.8,14571035.714285716,291.0
71456,세계로마트야탑점,강동팀,유통행사,영업,2014-05-30,43.0,40.0,3.0,0.0,36.0,경기도 성남시 분당구 벌말로 32 ,37.4108,127.1385,1.0,0.0,,
10758,세마대사거리점,평택팀,직영점,영업,2018-11-15,300.0,280.0,20.0,2686.0,258.0,경기도 오산시 경기대로 845 (세교동) ,37.1925,127.0442,15.5,1.1,16611267.857142856,332.0
70447,세이브마트난곡점,관악팀,유통점,영업,2004-10-28,51.8,50.0,1.8,0.0,46.0,서울특별시 관악구 난곡로 220 (신림동) ,37.4743,126.9181,4.0,0.0,,
70463,세이브존광명점,안산팀,유통행사,영업,2009-01-31,50.0,50.0,0.0,0.0,46.0,경기도 광명시 철망산로 87 ,37.4703,126.8774,0.6,0.0,,
70461,세이브존노원점,강북팀,유통점,영업,2008-03-18,90.0,85.0,5.0,297.0,81.0,서울 노원구 한글비석로 57 (하계동) 세이브존노원점 B1층,37.6366,127.0689,6.1,0.0,,
71691,세이브존상동점,북인천팀,유통행사,영업,2020-07-04,25.0,25.0,0.0,0.0,21.0,경기도 부천시 길주로 105 (상동) ,37.5064,126.7541,0.0,0.0,,
71715,세이브존성남점,강동팀,유통점,영업,2021-06-16,119.52,116.0,3.52,394.0,112.0,"경기 성남시 수정구 산성대로 337 (신흥동, 세이브존) ",37.4439,127.1535,2.5,0.5,,
71251,세이브존울산점,울산팀,유통행사,영업,2023-04-29,30.0,30.0,0.0,0.0,26.0,울산광역시 남구 번영로250번길 9 (삼산동) 1377-8,35.5481,129.3246,0.0,0.0,,
71210,세이브존전주점,전북팀,유통행사,영업,2023-03-11,50.0,45.0,5.0,0.0,41.0,전라북도 전주시 완산구 팔달로 262-6(서노송동) 627-1,35.8256,127.1447,0.0,0.0,,
70957,세이브존해운대점,동부산팀,유통행사,영업,2023-03-31,35.0,35.0,0.0,0.0,31.0,부산광역시 해운대구 구남로29번길 21(중동) 1380-14,35.1624,129.1612,0.0,0.0,,
71645,세이브존화정점,일산팀,유통점,영업,2019-05-12,230.0,214.0,16.0,844.0,208.0,경기도 고양시 덕양구 화정로 52 (화정동) ,37.6344,126.8314,5.5,0.1,,
11044,세종나성점,충북팀,직영점,영업,2023-02-18,574.0,508.0,66.0,4202.33,500.0,세종특별자치시 나성로 96(나성동) ,36.4879,127.261,12.4,1.3,15157892.857142856,303.0
11137,세종반곡점,충북팀,직영점,영업,2024-10-16,281.0,225.0,56.0,1990.8,219.0,"세종특별자치시 시청대로 547 (반곡동, 수루배마을9단지) ",36.4988,127.3177,6.3,0.5,6926267.857142857,139.0
10952,세종법원로점,충북팀,직영점,영업,2021-02-04,234.0,219.0,15.0,1574.0,213.0,세종특별자치시 소담로 70 (소담동) ,36.4852,127.3041,6.9,0.5,7733964.285714285,155.0
10872,세종본점,충북팀,직영점,영업,2019-03-23,550.0,504.0,46.0,4207.6,482.0,세종특별자치시 세종로 1215 (고운동) ,36.5111,127.241,19.6,1.6,23377892.85714286,468.0
10783,세종시청점,충북팀,직영점,영업,2018-04-01,316.0,300.0,16.0,1909.1,292.0,세종특별자치시 대평로 71 (대평동) ,36.4733,127.2772,8.1,0.7,9551482.142857144,191.0
10814,세종첫마을점,충북팀,직영점,영업,2018-06-24,291.0,269.0,22.0,1806.0,263.0,세종특별자치시 한누리대로 296 (나성동) ,36.4907,127.2569,9.8,0.8,12408607.142857144,248.0
10827,소사역점,북인천팀,직영점,영업,2018-08-25,160.0,138.0,22.0,511.4,132.0,경기도 부천시 소사로 272 (소사본동) ,37.4827,126.7951,6.9,0.5,8485392.857142856,170.0
10987,속초미시령점,강릉속초팀,직영점,영업,2021-11-27,176.0,151.0,25.0,518.52,145.0,강원도 속초시 미시령로 3269(교동) ,38.2046,128.565,5.0,0.3,6954928.571428572,139.0
10817,속초본점,강릉속초팀,직영점,영업,2018-06-30,821.0,754.0,67.0,2894.0,718.0,강원도 속초시 동해대로 4038 (조양동) ,38.1901,128.5932,26.9,1.5,32583303.57142857,652.0
10082,송내역점,북인천팀,직영점,영업,2007-05-24,105.0,102.0,3.0,759.0,98.0,경기도 부천시 송내대로 43 (송내동) ,37.4877,126.7528,10.2,0.5,12971803.57142857,259.0
10672,송도트리플스트리트점,남인천팀,직영점,영업,2017-06-30,520.0,484.0,36.0,4633.0,476.0,인천광역시 연수구 송도과학로16번길 33-4(송도동) D동 지하1층,37.3787,126.6628,18.8,1.7,24411625.0,488.0
10465,송추계곡입구점,강북팀,직영점,영업,2012-11-18,161.0,161.0,0.0,766.4,150.0,경기도 양주시 장흥면 가마골로 4 ,37.7192,126.9752,6.0,0.0,5603303.571428572,112.0
11049,송탄본점,평택팀,직영점,영업,2023-03-24,315.0,279.0,36.0,995.92,257.0,경기 평택시 경기대로 1636 ,37.0904,127.0634,12.5,1.1,15044125.0,301.0
10887,송파구청점,강남팀,직영점,영업,2019-06-21,350.0,320.0,30.0,1785.37,312.0,서울특별시 송파구 오금로 87 (방이동) ,37.5146,127.1074,16.0,1.0,21822232.14285714,436.0
10673,송파파크하비오점,강남팀,직영점,영업,2017-03-25,335.0,325.0,10.0,2440.0,303.0,"서울특별시 송파구 송파대로 111 (문정동, 파크하비오) 205동",37.4797,127.125,9.8,0.8,12941875.0,259.0
10731,수원고색점,수원팀,직영점,영업,2018-01-07,336.0,316.0,20.0,1188.0,287.0,경기도 수원시 권선구 매송고색로 642 (고색동) ,37.2489,126.9751,11.2,0.8,14224821.42857143,284.0
10995,수원구운점,수원팀,직영점,영업,2022-03-25,279.0,261.0,18.0,936.0,241.0,경기도 수원시 권선구 수인로 313(구운동) ,37.2842,126.9686,5.9,0.5,7265107.142857143,145.0
10611,수원남문점,수원팀,직영점,영업,2016-11-05,728.0,698.0,30.0,3390.0,662.0,경기도 수원시 팔달구 팔달문로 8 (영동) ,37.2774,127.0182,16.8,2.4,23049089.285714287,461.0
11234,수원당수동점,수원팀,직영점,영업,2026-03-06,265.05,242.09,22.96,0.0,236.09,경기 수원시 권선구 당수로130번길 13 ,37.2868,126.9442,5.2,0.5,4859964.285714285,97.0
10340,수원망포점,수원팀,직영점,영업,2011-07-10,100.0,100.0,0.0,325.5,91.0,경기도 수원시 영통구 영통로 118 (망포동) ,37.2384,127.0571,5.0,0.3,4595732.142857143,92.0
11076,수원매교역점,수원팀,직영점,영업,2023-10-27,301.0,272.0,29.0,1300.9,264.0,경기도 수원시 팔달구 정조로 651 (매교동) ,37.2667,127.0157,6.9,0.5,8613535.714285715,172.0
10216,수원역점,수원팀,직영점,영업,2010-01-12,130.0,123.0,7.0,578.0,112.0,경기도 수원시 팔달구 덕영대로 909 (매산로1가) ,37.2677,127.0007,9.8,0.8,12158250.0,243.0
10540,수원영통점,수원팀,직영점,영업,2014-04-30,103.0,95.0,8.0,594.0,93.0,경기도 수원시 영통구 봉영로 1590 (영통동) ,37.2528,127.0734,5.5,0.5,6189553.571428572,124.0
10753,수원인계본점,수원팀,직영점,영업,2018-05-30,430.0,380.0,50.0,2610.0,358.0,경기도 수원시 팔달구 권광로 202 (인계동) ,37.2654,127.0337,18.9,1.1,23288678.57142857,466.0
10613,수원정자점,수원팀,직영점,영업,2016-05-27,300.0,280.0,20.0,939.0,269.0,경기도 수원시 장안구 대평로 80 (정자동) ,37.2956,126.9936,9.2,0.5,10536375.0,211.0
10601,수원터미널점,수원팀,직영점,영업,2016-07-30,375.0,360.0,15.0,1501.0,340.0,경기도 수원시 권선구 경수대로 291 (세류동) ,37.253,127.0198,13.2,0.8,16224482.142857144,324.0
10419,수원호매실점,수원팀,직영점,영업,2012-06-29,140.0,135.0,5.0,836.0,126.0,경기도 수원시 권선구 금곡로 100 (금곡동) ,37.2739,126.9413,6.8,0.4,7103375.0,142.0
10681,수원화서점,수원팀,직영점,영업,2017-09-02,267.0,243.0,24.0,1864.0,223.0,경기도 수원시 팔달구 수성로 102 (화서동) ,37.2841,126.9847,8.2,0.5,9975910.714285716,200.0
10973,수유본점,강북팀,직영점,영업,2021-06-30,285.0,218.0,67.0,1015.4,212.0,서울특별시 강북구 도봉로 342 (번동) ,37.638,127.0261,17.9,1.1,22588607.14285714,452.0
11175,수유시장2호점,강북팀,직영점,영업,2025-05-23,828.54,710.47,118.07,2738.99,695.47,서울특별시 강북구 도봉로67길 18 (수유동) ,37.6307,127.0227,11.1,0.0,13758625.0,275.0
10099,수유시장점,강북팀,직영점,영업,2007-09-23,106.3,100.0,6.3,368.0,96.0,서울특별시 강북구 도봉로 260 (미아동) ,37.6317,127.0244,7.9,0.5,5581750.0,112.0
11010,수정구청점,강동팀,직영점,영업,2022-05-05,97.0,90.0,7.0,1549.6,86.0,경기도 성남시 수정구 수정로 267(신흥동) ,37.4489,127.1453,4.1,0.1,4280714.285714285,86.0
10558,수지2호점,용인팀,직영점,영업,2014-12-17,150.0,140.0,10.0,773.0,124.0,경기도 용인시 수지구 문정로 32 (풍덕천동) ,37.3235,127.0955,9.9,0.8,12206875.0,244.0
11120,순천서면점,전남팀,직영점,영업,2024-06-05,238.75,170.0,68.75,791.64,157.0,전라남도 순천시 서면 삼산로 291 ,34.9877,127.5045,6.9,0.5,7365321.428571428,147.0
10967,순천왕지점,전남팀,직영점,영업,2021-05-13,276.0,250.0,26.0,829.13,244.0,전라남도 순천시 백강로 367 (조례동) ,34.9663,127.5209,11.6,0.5,13028678.57142857,261.0
10628,순천중앙시장점,전남팀,직영점,영업,2016-07-07,220.0,187.0,33.0,700.0,169.0,전라남도 순천시 중앙시장길 7 (남내동) ,34.9536,127.4845,7.2,0.4,7160553.571428572,143.0
10853,순천풍덕점,전남팀,직영점,영업,2018-11-29,362.0,342.0,20.0,1211.26,327.0,전라남도 순천시 팔마로 197-6 (덕암동) ,34.9418,127.5088,13.0,1.1,14675535.714285716,294.0
11224,스타시티건대점,구리팀,직영점,영업,2026-02-27,393.86,340.68,53.18,0.0,332.68,서울특별시 광진구 능동로 92 (자양동) B2층,37.539,127.0714,13.9,0.8,16236142.857142856,325.0
10705,스타필드고양점,일산팀,직영점,영업,2017-08-16,580.0,524.6,55.4,1951.0,516.6,경기도 고양시 덕양구 고양대로 1955 (동산동) ,37.647,126.8948,23.1,1.8,34616339.28571428,692.0
11200,스타필드마켓경산점,대구팀,직영점,영업,2025-10-24,530.3,444.0,86.3,0.0,436.0,경상북도 경산시 옥산로 227 (중산동) ,35.8349,128.7201,12.2,0.8,14512000.0,290.0
11188,스타필드마켓동탄점,수원팀,직영점,영업,2025-07-31,414.0,370.0,44.0,1348.73,362.0,경기도 화성시 동탄중앙로 376 (석우동) ,37.2141,127.0796,8.9,0.8,9316730.76923077,186.0
11183,스타필드마켓일산점,일산팀,직영점,영업,2025-06-26,507.0,476.0,31.0,1677.35,468.0,경기도 고양시 일산서구 킨텍스로 171 (대화동) ,37.6616,126.7441,10.2,1.2,12624192.307692308,252.0
11128,스타필드마켓죽전점,용인팀,직영점,영업,2024-08-29,467.0,416.0,51.0,1545.19,408.0,경기도 용인시 수지구 포은대로 552 (죽전동) ,37.3253,127.11,14.9,0.8,17149115.384615384,343.0
10959,스타필드부천점,북인천팀,직영점,영업,2021-04-17,97.0,83.0,14.0,291.86,79.0,경기도 부천시 옥길로 1 (옥길동) ,37.4615,126.8139,6.6,0.5,6271696.428571428,125.0
11088,스타필드수원점,수원팀,직영점,영업,2024-01-24,422.0,362.0,60.0,1395.41,354.0,경기 수원시 장안구 수성로 175 ,37.2874,126.9916,19.6,1.1,26229678.57142857,525.0
10944,스타필드안성점,평택팀,직영점,영업,2020-10-05,448.0,411.0,37.0,1480.0,403.0,경기도 안성시 공도읍 서동대로 3930-39 스타필드안성점,36.9946,127.1472,19.7,1.7,20170910.714285713,403.0
10985,스타필드위례점,강동팀,직영점,영업,2021-11-26,670.0,593.0,77.0,2214.9,585.0,경기도 하남시 위례대로 200(학암동) ,37.4801,127.1484,19.9,2.9,23092142.85714286,462.0
11045,스타필드하남점,강동팀,직영점,영업,2023-04-01,688.0,634.0,54.0,2528.89,594.0,경기도 하남시 미사대로 750(신장동) ,37.5454,127.2239,22.6,2.9,27102785.714285713,542.0
10692,시흥능곡점,안산팀,직영점,영업,2017-08-13,460.0,445.0,15.0,2877.0,416.0,경기도 시흥시 승지로60번길 23 (능곡동) ,37.3682,126.8124,16.6,1.1,15086517.857142856,302.0
10372,시흥대야점,안산팀,직영점,영업,2011-12-08,136.0,133.0,3.0,682.0,122.0,경기도 시흥시 은행로 164 (대야동) ,37.4457,126.7991,6.9,0.5,6740857.142857143,135.0
10583,시흥사거리점,관악팀,직영점,영업,2015-08-26,170.0,160.0,10.0,746.0,149.0,서울특별시 금천구 시흥대로 230 (시흥동) ,37.4544,126.9012,15.4,1.3,17745178.57142857,355.0
11171,시흥신천2호점,안산팀,직영점,영업,2025-03-22,281.0,257.0,24.0,955.18,244.0,경기도 시흥시 복지로 11 (신천동) ,37.4409,126.7873,10.4,0.6,12062196.42857143,241.0
10231,시흥신천점,안산팀,직영점,영업,2010-03-30,129.0,125.0,4.0,446.0,107.0,경기도 시흥시 수인로 3370 (신천동) ,37.441,126.7846,8.0,1.3,7279125.0,146.0
10482,시흥월곶점,안산팀,직영점,영업,2013-02-08,140.0,133.0,7.0,439.0,122.0,경기도 시흥시 월곶중앙로 57 (월곶동) ,37.3884,126.7389,5.9,0.5,5884875.0,118.0
11064,시흥은계점,안산팀,직영점,영업,2023-07-28,391.0,312.0,79.0,1408.62,290.0,경기도 시흥시 은계중앙로 15 (은행동) ,37.4317,126.8007,12.9,1.1,13734089.285714284,275.0
11072,시흥장현지구점,안산팀,직영점,영업,2023-09-22,250.6,215.0,35.6,828.47,202.0,경기도 시흥시 장현능곡로 1 (장곡동) ,37.373,126.791,5.5,0.5,7012928.571428572,140.0
10925,시흥정왕2호점,안산팀,직영점,영업,2020-02-21,261.0,237.0,24.0,1376.85,224.0,경기도 시흥시 중심상가로 146 (정왕동) ,37.3467,126.7321,9.5,0.4,10438482.142857144,209.0
10691,시흥정왕본점,안산팀,직영점,영업,2017-10-20,300.0,287.0,13.0,689.0,258.0,경기도 시흥시 옥구상가1길 15 (정왕동) ,37.3537,126.7222,12.6,0.8,11818785.714285716,236.0
10930,시흥정왕역점,안산팀,직영점,영업,2020-04-24,310.0,265.0,45.0,997.0,236.0,경기도 시흥시 역전로290번길 12 (정왕동) ,37.3526,126.741,11.5,0.5,13654678.57142857,273.0
10364,신곡시장점,신촌팀,직영점,영업,2011-10-22,160.0,153.0,7.0,532.0,140.0,서울특별시 양천구 신월로 160 (신월동) ,37.5176,126.8416,9.7,0.6,10745107.142857144,215.0
11220,신길점,신촌팀,직영점,영업,2025-12-25,225.0,184.0,41.0,0.0,178.0,서울특별시 영등포구 가마산로 476 (신길동) ,37.5056,126.909,7.7,0.0,8766428.57142857,175.0
11055,신대방점,관악팀,직영점,영업,2023-05-27,338.0,302.0,36.0,1116.06,287.0,서울특별시 동작구 여의대방로 122 (신대방동) ,37.4978,126.9204,10.8,0.8,12701410.714285716,254.0
11080,신도림점,관악팀,직영점,영업,2023-11-16,154.0,127.0,27.0,644.46,121.0,서울특별시 구로구 새말로 110 (구로동) ,37.5063,126.8921,11.7,0.6,12660678.57142857,253.0
10569,신림3호점,관악팀,직영점,영업,2015-05-17,230.0,210.0,20.0,1367.0,199.0,"서울특별시 관악구 신림로 318 (신림동, 청암두산위브센티움) ",37.4826,126.9303,16.5,1.5,20944482.14285714,419.0
10104,신림역1호점,관악팀,직영점,영업,2007-11-14,42.9,39.9,3.0,165.0,35.9,서울특별시 관악구 신림로 354 (신림동) ,37.486,126.9299,6.9,0.5,6763732.142857143,135.0
10041,신림점,관악팀,직영점,영업,2006-04-15,158.0,144.0,14.0,595.04,124.0,서울특별시 관악구 호암로 605 (신림동) ,37.4714,126.9336,12.9,1.2,15415214.285714284,308.0
10911,신사역점,강남팀,직영점,영업,2019-09-20,244.0,230.0,14.0,1335.55,224.0,서울특별시 강남구 강남대로 606 (논현동) ,37.5158,127.0201,10.8,0.8,14642857.142857144,293.0
11174,신세계프리미엄아울렛시흥점,안산팀,직영점,영업,2025-04-25,560.0,519.0,41.0,1828.21,511.0,경기도 시흥시 서해안로 699 (배곧동) ,37.3797,126.737,17.8,1.4,17507375.0,350.0
10111,신정네거리점,신촌팀,직영점,영업,2008-02-02,152.0,152.0,0.0,675.0,141.0,서울특별시 양천구 신월로 291 (신정동) ,37.5214,126.8534,11.7,0.6,14263803.57142857,285.0
10649,신촌명물거리점,신촌팀,직영점,영업,2016-12-18,143.0,123.0,20.0,581.0,112.0,서울특별시 서대문구 명물길 27 (창천동) ,37.5583,126.9381,7.3,0.5,11439714.285714284,229.0
10595,신촌본점,신촌팀,직영점,영업,2016-01-08,360.0,339.0,21.0,0.0,310.0,서울특별시 마포구 신촌로 90 (노고산동) ,37.5553,126.9355,19.0,2.1,30022035.714285713,600.0
10792,쌍문세라믹사거리점,강북팀,직영점,영업,2018-07-13,237.09,237.09,0.0,2049.0,231.09,서울특별시 도봉구 도당로 7 (쌍문동) ,37.6588,127.0348,13.2,0.4,14495660.714285716,290.0
10299,쌍문역점,강북팀,직영점,영업,2011-03-17,149.0,130.0,19.0,493.0,112.0,서울특별시 도봉구 도봉로 491 (쌍문동) ,37.6495,127.0349,12.5,1.1,13860160.714285716,277.0
11162,아산남성점,충남팀,직영점,영업,2025-03-27,307.0,255.0,52.0,983.19,240.0,충청남도 아산시 신창면 천우물로 23-5 ,36.785,126.9537,8.0,0.6,8874125.0,177.0
11041,아산둔포점,충남팀,직영점,영업,2023-01-18,238.0,198.0,40.0,947.04,185.0,충청남도 아산시 둔포면 아산밸리중앙로 106 ,36.9233,127.0596,10.7,0.9,12313678.57142857,246.0
10807,아산모종점,충남팀,직영점,영업,2018-05-30,476.0,441.0,35.0,1983.0,412.0,충남 아산시 모종남로12번길 50 (모종동) ,36.7772,127.0239,12.8,1.2,12951375.0,259.0
