temperature_2m_min,temperature_2m_max,precipitation_sum,snowfall_sum,rain_sum,wind_speed_10m_max,relative_humidity_2m_mean,soil_temperature_0_to_7cm_mean,평수,실평수,진열평수,창고,계약면적(㎡),매장인원,입고도우미PO,일평균매출,일평균물동량,형태,매장명,지역,위도,경도,매장,발생일시,incident_id,label
20.2,24.5,7.8,0.0,7.8,28.6,91,23.4,333.0,302.0,280.0,31.0,761.0,17.8,1.1,23579428.57142857,472.0,직영점,성남모란역점,강동팀,37.4305,127.1299,10682.0,2024-06-30,NEG-10682.0-2024-06-30,0
8.4,20.2,0.0,0.0,0.0,9.3,44,13.7,333.0,302.0,280.0,31.0,761.0,17.8,1.1,23579428.57142857,472.0,직영점,성남모란역점,강동팀,37.4305,127.1299,10682.0,2024-04-08,NEG-10682.0-2024-04-08,0
13.9,23.4,0.0,0.0,0.0,5.8,61,18.5,333.0,302.0,280.0,31.0,761.0,17.8,1.1,23579428.57142857,472.0,직영점,성남모란역점,강동팀,37.4305,127.1299,10682.0,2024-05-30,NEG-10682.0-2024-05-30,0
20.0,30.2,0.1,0.0,0.1,12.6,79,25.0,333.0,302.0,280.0,31.0,761.0,17.8,1.1,23579428.57142857,472.0,직영점,성남모란역점,강동팀,37.4305,127.1299,10682.0,2024-07-01,NEG-10682.0-2024-07-01,0
19.5,30.1,0.0,0.0,0.0,11.0,69,25.4,333.0,302.0,280.0,31.0,761.0,17.8,1.1,23579428.57142857,472.0,직영점,성남모란역점,강동팀,37.4305,127.1299,10682.0,2024-09-04,NEG-10682.0-2024-09-04,0
0.6,9.9,0.0,0.0,0.0,8.9,66,2.0,333.0,302.0,280.0,31.0,761.0,17.8,1.1,23579428.57142857,472.0,직영점,성남모란역점,강동팀,37.4305,127.1299,10682.0,2025-02-28,NEG-10682.0-2025-02-28,0
21.9,27.5,1.5,0.0,1.5,20.9,86,25.1,333.0,302.0,280.0,31.0,761.0,17.8,1.1,23579428.57142857,472.0,직영점,성남모란역점,강동팀,37.4305,127.1299,10682.0,2024-09-05,NEG-10682.0-2024-09-05,0
20.5,29.7,1.0,0.0,1.0,12.5,52,27.1,310.0,292.0,270.0,18.0,1213.0,15.3,1.2,19079375.0,382.0,직영점,아차산역2호점,구리팀,37.552,127.0901,10683.0,2025-06-13,NEG-10683.0-2025-06-13,0
13.8,24.1,9.1,0.0,9.1,20.2,86,18.7,310.0,292.0,270.0,18.0,1213.0,15.3,1.2,19079375.0,382.0,직영점,아차산역2호점,구리팀,37.552,127.0901,10683.0,2025-05-17,NEG-10683.0-2025-05-17,0
13.1,23.2,0.0,0.0,0.0,17.7,60,17.1,310.0,292.0,270.0,18.0,1213.0,15.3,1.2,19079375.0,382.0,직영점,아차산역2호점,구리팀,37.552,127.0901,10683.0,2024-04-22,NEG-10683.0-2024-04-22,0
-1.0,12.7,0.0,0.0,0.0,20.9,82,7.1,310.0,292.0,270.0,18.0,1213.0,15.3,1.2,19079375.0,382.0,직영점,아차산역2호점,구리팀,37.552,127.0901,10683.0,2024-03-15,NEG-10683.0-2024-03-15,0
18.6,29.8,0.0,0.0,0.0,7.5,68,25.7,310.0,292.0,270.0,18.0,1213.0,15.3,1.2,19079375.0,382.0,직영점,아차산역2호점,구리팀,37.552,127.0901,10683.0,2024-06-27,NEG-10683.0-2024-06-27,0
16.2,26.5,0.0,0.0,0.0,6.9,79,20.7,310.0,292.0,270.0,18.0,1213.0,15.3,1.2,19079375.0,382.0,직영점,아차산역2호점,구리팀,37.552,127.0901,10683.0,2025-10-08,NEG-10683.0-2025-10-08,0
14.2,23.9,1.3,0.0,1.3,21.7,68,22.4,310.0,292.0,270.0,18.0,1213.0,15.3,1.2,19079375.0,382.0,직영점,아차산역2호점,구리팀,37.552,127.0901,10683.0,2024-05-31,NEG-10683.0-2024-05-31,0
17.0,24.8,24.4,0.0,24.4,17.9,91,19.4,310.0,292.0,270.0,18.0,1213.0,15.3,1.2,19079375.0,382.0,직영점,아차산역2호점,구리팀,37.552,127.0901,10683.0,2025-10-11,NEG-10683.0-2025-10-11,0
15.0,21.9,2.6,0.0,2.6,19.6,85,19.4,310.0,292.0,270.0,18.0,1213.0,15.3,1.2,19079375.0,382.0,직영점,아차산역2호점,구리팀,37.552,127.0901,10683.0,2024-05-20,NEG-10683.0-2024-05-20,0
15.6,20.0,29.4,0.0,29.4,16.8,91,19.0,310.0,292.0,270.0,18.0,1213.0,15.3,1.2,19079375.0,382.0,직영점,아차산역2호점,구리팀,37.552,127.0901,10683.0,2025-10-06,NEG-10683.0-2025-10-06,0
13.4,17.5,1.1,0.0,1.1,14.0,71,16.7,310.0,292.0,270.0,18.0,1213.0,15.3,1.2,19079375.0,382.0,직영점,아차산역2호점,구리팀,37.552,127.0901,10683.0,2025-05-24,NEG-10683.0-2025-05-24,0
12.1,21.8,0.6,0.0,0.6,14.2,50,19.5,310.0,292.0,270.0,18.0,1213.0,15.3,1.2,19079375.0,382.0,직영점,아차산역2호점,구리팀,37.552,127.0901,10683.0,2024-05-01,NEG-10683.0-2024-05-01,0
-9.2,-3.3,0.0,0.0,0.0,22.7,38,0.5,360.0,300.0,278.0,60.0,1188.0,12.3,0.8,16382946.42857143,328.0,직영점,청주산남2호점,충북팀,36.6161,127.4701,10684.0,2026-02-07,NEG-10684.0-2026-02-07,0
14.4,29.6,0.0,0.0,0.0,9.4,55,23.0,360.0,300.0,278.0,60.0,1188.0,12.3,0.8,16382946.42857143,328.0,직영점,청주산남2호점,충북팀,36.6161,127.4701,10684.0,2024-06-05,NEG-10684.0-2024-06-05,0
0.6,13.4,0.0,0.0,0.0,9.9,62,7.6,360.0,300.0,278.0,60.0,1188.0,12.3,0.8,16382946.42857143,328.0,직영점,청주산남2호점,충북팀,36.6161,127.4701,10684.0,2025-11-11,NEG-10684.0-2025-11-11,0
1.6,14.6,0.0,0.0,0.0,5.8,67,7.1,360.0,300.0,278.0,60.0,1188.0,12.3,0.8,16382946.42857143,328.0,직영점,청주산남2호점,충북팀,36.6161,127.4701,10684.0,2025-11-15,NEG-10684.0-2025-11-15,0
9.0,20.0,0.0,0.0,0.0,9.4,68,14.9,360.0,300.0,278.0,60.0,1188.0,12.3,0.8,16382946.42857143,328.0,직영점,청주산남2호점,충북팀,36.6161,127.4701,10684.0,2024-04-11,NEG-10684.0-2024-04-11,0
19.1,33.8,0.0,0.0,0.0,13.5,56,27.7,360.0,300.0,278.0,60.0,1188.0,12.3,0.8,16382946.42857143,328.0,직영점,청주산남2호점,충북팀,36.6161,127.4701,10684.0,2024-06-21,NEG-10684.0-2024-06-21,0
16.8,20.8,4.6,0.0,4.6,19.6,84,20.6,264.0,248.0,235.0,16.0,1016.0,9.7,0.3,11213660.714285716,224.0,직영점,광주봉선2호점,전남팀,35.1228,126.9148,10686.0,2024-10-19,NEG-10686.0-2024-10-19,0
7.0,19.9,0.0,0.0,0.0,9.0,81,13.0,264.0,248.0,235.0,16.0,1016.0,9.7,0.3,11213660.714285716,224.0,직영점,광주봉선2호점,전남팀,35.1228,126.9148,10686.0,2024-11-11,NEG-10686.0-2024-11-11,0
12.5,21.7,0.0,0.0,0.0,12.8,81,17.5,264.0,248.0,235.0,16.0,1016.0,9.7,0.3,11213660.714285716,224.0,직영점,광주봉선2호점,전남팀,35.1228,126.9148,10686.0,2024-10-08,NEG-10686.0-2024-10-08,0
-8.3,-0.1,0.0,0.0,0.0,21.3,59,-1.5,373.0,340.0,318.0,33.0,1280.0,14.9,1.1,18235053.57142857,365.0,직영점,화성향남점,평택팀,37.1314,126.9182,10687.0,2024-12-22,NEG-10687.0-2024-12-22,0
12.5,20.4,0.0,0.0,0.0,10.2,80,16.1,373.0,340.0,318.0,33.0,1280.0,14.9,1.1,18235053.57142857,365.0,직영점,화성향남점,평택팀,37.1314,126.9182,10687.0,2024-10-07,NEG-10687.0-2024-10-07,0
-1.5,5.8,0.0,0.0,0.0,23.0,36,5.8,373.0,340.0,318.0,33.0,1280.0,14.9,1.1,18235053.57142857,365.0,직영점,화성향남점,평택팀,37.1314,126.9182,10687.0,2024-11-18,NEG-10687.0-2024-11-18,0
8.9,21.1,0.0,0.0,0.0,9.3,77,15.5,373.0,340.0,318.0,33.0,1280.0,14.9,1.1,18235053.57142857,365.0,직영점,화성향남점,평택팀,37.1314,126.9182,10687.0,2024-10-04,NEG-10687.0-2024-10-04,0
13.8,18.3,8.0,0.0,8.0,17.8,90,15.4,373.0,340.0,318.0,33.0,1280.0,14.9,1.1,18235053.57142857,365.0,직영점,화성향남점,평택팀,37.1314,126.9182,10687.0,2024-10-22,NEG-10687.0-2024-10-22,0
10.2,16.5,0.7,0.0,0.7,11.5,81,12.4,373.0,340.0,318.0,33.0,1280.0,14.9,1.1,18235053.57142857,365.0,직영점,화성향남점,평택팀,37.1314,126.9182,10687.0,2024-11-14,NEG-10687.0-2024-11-14,0
-5.9,3.3,0.0,0.0,0.0,18.6,66,-0.2,373.0,340.0,318.0,33.0,1280.0,14.9,1.1,18235053.57142857,365.0,직영점,화성향남점,평택팀,37.1314,126.9182,10687.0,2025-01-16,NEG-10687.0-2025-01-16,0
3.2,10.6,27.3,0.14,27.1,33.5,82,8.5,373.0,340.0,318.0,33.0,1280.0,14.9,1.1,18235053.57142857,365.0,직영점,화성향남점,평택팀,37.1314,126.9182,10687.0,2024-11-26,NEG-10687.0-2024-11-26,0
12.6,22.4,0.0,0.0,0.0,14.9,72,15.2,373.0,340.0,318.0,33.0,1280.0,14.9,1.1,18235053.57142857,365.0,직영점,화성향남점,평택팀,37.1314,126.9182,10687.0,2024-11-02,NEG-10687.0-2024-11-02,0
10.0,22.4,0.0,0.0,0.0,11.8,72,16.2,330.0,310.0,281.0,20.0,554.0,17.2,1.1,21930660.714285713,439.0,직영점,경기광주본점,용인팀,37.4082,127.2605,10689.0,2024-10-13,NEG-10689.0-2024-10-13,0
15.6,19.7,44.1,0.0,44.1,12.8,88,17.5,330.0,310.0,281.0,20.0,554.0,17.2,1.1,21930660.714285713,439.0,직영점,경기광주본점,용인팀,37.4082,127.2605,10689.0,2024-10-18,NEG-10689.0-2024-10-18,0
19.7,30.6,0.0,0.0,0.0,11.1,64,25.2,330.0,310.0,281.0,20.0,554.0,17.2,1.1,21930660.714285713,439.0,직영점,경기광주본점,용인팀,37.4082,127.2605,10689.0,2024-06-28,NEG-10689.0-2024-06-28,0
25.6,35.1,0.0,0.0,0.0,8.6,72,29.6,330.0,310.0,281.0,20.0,554.0,17.2,1.1,21930660.714285713,439.0,직영점,경기광주본점,용인팀,37.4082,127.2605,10689.0,2025-07-27,NEG-10689.0-2025-07-27,0
24.7,33.0,7.9,0.0,7.9,17.1,86,27.5,330.0,310.0,281.0,20.0,554.0,17.2,1.1,21930660.714285713,439.0,직영점,경기광주본점,용인팀,37.4082,127.2605,10689.0,2024-07-26,NEG-10689.0-2024-07-26,0
-2.1,14.6,0.0,0.0,0.0,19.8,71,4.4,330.0,310.0,281.0,20.0,554.0,17.2,1.1,21930660.714285713,439.0,직영점,경기광주본점,용인팀,37.4082,127.2605,10689.0,2025-03-20,NEG-10689.0-2025-03-20,0
19.1,32.1,31.4,0.0,31.4,20.0,70,25.5,330.0,310.0,281.0,20.0,554.0,17.2,1.1,21930660.714285713,439.0,직영점,경기광주본점,용인팀,37.4082,127.2605,10689.0,2024-06-29,NEG-10689.0-2024-06-29,0
12.9,26.9,0.2,0.0,0.2,12.7,71,19.7,330.0,310.0,281.0,20.0,554.0,17.2,1.1,21930660.714285713,439.0,직영점,경기광주본점,용인팀,37.4082,127.2605,10689.0,2025-05-29,NEG-10689.0-2025-05-29,0
17.3,27.5,0.0,0.0,0.0,9.6,73,22.9,330.0,310.0,281.0,20.0,554.0,17.2,1.1,21930660.714285713,439.0,직영점,경기광주본점,용인팀,37.4082,127.2605,10689.0,2024-09-29,NEG-10689.0-2024-09-29,0
17.4,23.3,1.2,0.0,1.2,10.5,69,20.3,330.0,310.0,281.0,20.0,554.0,17.2,1.1,21930660.714285713,439.0,직영점,경기광주본점,용인팀,37.4082,127.2605,10689.0,2025-06-02,NEG-10689.0-2025-06-02,0
11.0,25.5,0.0,0.0,0.0,11.7,70,16.3,330.0,310.0,281.0,20.0,554.0,17.2,1.1,21930660.714285713,439.0,직영점,경기광주본점,용인팀,37.4082,127.2605,10689.0,2025-04-21,NEG-10689.0-2025-04-21,0
20.1,26.0,0.6,0.0,0.6,9.2,82,23.2,330.0,310.0,281.0,20.0,554.0,17.2,1.1,21930660.714285713,439.0,직영점,경기광주본점,용인팀,37.4082,127.2605,10689.0,2025-09-09,NEG-10689.0-2025-09-09,0
7.4,18.6,0.0,0.0,0.0,18.4,66,13.9,330.0,310.0,281.0,20.0,554.0,17.2,1.1,21930660.714285713,439.0,직영점,경기광주본점,용인팀,37.4082,127.2605,10689.0,2025-04-24,NEG-10689.0-2025-04-24,0
18.3,22.9,29.2,0.0,29.2,11.7,90,20.1,330.0,310.0,281.0,20.0,554.0,17.2,1.1,21930660.714285713,439.0,직영점,경기광주본점,용인팀,37.4082,127.2605,10689.0,2025-09-28,NEG-10689.0-2025-09-28,0
10.8,14.7,4.5,0.0,4.5,20.9,95,12.8,330.0,310.0,281.0,20.0,554.0,17.2,1.1,21930660.714285713,439.0,직영점,경기광주본점,용인팀,37.4082,127.2605,10689.0,2025-05-10,NEG-10689.0-2025-05-10,0
-2.0,10.1,0.4,0.0,0.4,12.7,67,0.3,220.0,210.0,197.0,10.0,2189.0,11.3,0.9,13393607.142857144,268.0,직영점,용인중앙시장점,용인팀,37.235,127.2047,10690.0,2025-11-29,NEG-10690.0-2025-11-29,0
-10.2,0.3,2.6,1.75,0.1,20.4,61,-0.1,220.0,210.0,197.0,10.0,2189.0,11.3,0.9,13393607.142857144,268.0,직영점,용인중앙시장점,용인팀,37.235,127.2047,10690.0,2026-01-19,NEG-10690.0-2026-01-19,0
-1.4,8.8,0.0,0.0,0.0,20.0,44,7.0,220.0,210.0,197.0,10.0,2189.0,11.3,0.9,13393607.142857144,268.0,직영점,용인중앙시장점,용인팀,37.235,127.2047,10690.0,2025-11-17,NEG-10690.0-2025-11-17,0
1.2,7.1,4.8,1.47,2.7,34.4,71,6.6,300.0,287.0,258.0,13.0,689.0,12.6,0.8,11818785.714285716,236.0,직영점,시흥정왕본점,안산팀,37.3537,126.7222,10691.0,2025-04-13,NEG-10691.0-2025-04-13,0
-3.2,7.0,0.1,0.0,0.1,14.0,87,1.9,300.0,287.0,258.0,13.0,689.0,12.6,0.8,11818785.714285716,236.0,직영점,시흥정왕본점,안산팀,37.3537,126.7222,10691.0,2024-01-01,NEG-10691.0-2024-01-01,0
8.5,16.2,0.8,0.0,0.8,16.7,73,12.2,300.0,287.0,258.0,13.0,689.0,12.6,0.8,11818785.714285716,236.0,직영점,시흥정왕본점,안산팀,37.3537,126.7222,10691.0,2025-03-24,NEG-10691.0-2025-03-24,0
-6.5,2.6,0.0,0.0,0.0,12.0,83,-0.0,300.0,287.0,258.0,13.0,689.0,12.6,0.8,11818785.714285716,236.0,직영점,시흥정왕본점,안산팀,37.3537,126.7222,10691.0,2024-01-10,NEG-10691.0-2024-01-10,0
-4.9,4.0,0.0,0.0,0.0,18.9,74,0.7,300.0,287.0,258.0,13.0,689.0,12.6,0.8,11818785.714285716,236.0,직영점,시흥정왕본점,안산팀,37.3537,126.7222,10691.0,2024-02-09,NEG-10691.0-2024-02-09,0
9.6,16.1,0.9,0.0,0.9,14.5,71,12.7,300.0,287.0,258.0,13.0,689.0,12.6,0.8,11818785.714285716,236.0,직영점,시흥정왕본점,안산팀,37.3537,126.7222,10691.0,2024-04-03,NEG-10691.0-2024-04-03,0
9.0,20.6,0.7,0.0,0.7,14.2,72,14.7,300.0,287.0,258.0,13.0,689.0,12.6,0.8,11818785.714285716,236.0,직영점,시흥정왕본점,안산팀,37.3537,126.7222,10691.0,2024-04-11,NEG-10691.0-2024-04-11,0
3.9,12.2,5.4,0.14,5.2,34.4,83,9.0,300.0,287.0,258.0,13.0,689.0,12.6,0.8,11818785.714285716,236.0,직영점,시흥정왕본점,안산팀,37.3537,126.7222,10691.0,2024-03-29,NEG-10691.0-2024-03-29,0
2.1,11.1,0.0,0.0,0.0,20.7,82,7.6,300.0,287.0,258.0,13.0,689.0,12.6,0.8,11818785.714285716,236.0,직영점,시흥정왕본점,안산팀,37.3537,126.7222,10691.0,2024-03-15,NEG-10691.0-2024-03-15,0
-8.2,-1.0,0.0,0.0,0.0,10.3,48,-1.7,300.0,287.0,258.0,13.0,689.0,12.6,0.8,11818785.714285716,236.0,직영점,시흥정왕본점,안산팀,37.3537,126.7222,10691.0,2025-01-30,NEG-10691.0-2025-01-30,0
6.9,17.5,2.5,0.0,2.5,19.6,74,13.4,300.0,287.0,258.0,13.0,689.0,12.6,0.8,11818785.714285716,236.0,직영점,시흥정왕본점,안산팀,37.3537,126.7222,10691.0,2024-05-16,NEG-10691.0-2024-05-16,0
-9.2,-0.7,0.0,0.0,0.0,19.5,63,-1.7,300.0,287.0,258.0,13.0,689.0,12.6,0.8,11818785.714285716,236.0,직영점,시흥정왕본점,안산팀,37.3537,126.7222,10691.0,2025-01-07,NEG-10691.0-2025-01-07,0
-3.3,4.4,0.0,0.0,0.0,7.9,60,-0.1,300.0,287.0,258.0,13.0,689.0,12.6,0.8,11818785.714285716,236.0,직영점,시흥정왕본점,안산팀,37.3537,126.7222,10691.0,2024-12-09,NEG-10691.0-2024-12-09,0
-3.8,5.4,0.0,0.0,0.0,14.7,68,1.7,300.0,287.0,258.0,13.0,689.0,12.6,0.8,11818785.714285716,236.0,직영점,시흥정왕본점,안산팀,37.3537,126.7222,10691.0,2024-02-01,NEG-10691.0-2024-02-01,0
13.7,23.7,0.0,0.0,0.0,16.9,62,17.3,300.0,287.0,258.0,13.0,689.0,12.6,0.8,11818785.714285716,236.0,직영점,시흥정왕본점,안산팀,37.3537,126.7222,10691.0,2025-05-13,NEG-10691.0-2025-05-13,0
-2.8,9.0,0.0,0.0,0.0,14.6,64,3.3,460.0,445.0,416.0,15.0,2877.0,16.6,1.1,15086517.857142856,302.0,직영점,시흥능곡점,안산팀,37.3682,126.8124,10692.0,2025-03-06,NEG-10692.0-2025-03-06,0
9.9,21.1,0.0,0.0,0.0,13.5,71,15.5,460.0,445.0,416.0,15.0,2877.0,16.6,1.1,15086517.857142856,302.0,직영점,시흥능곡점,안산팀,37.3682,126.8124,10692.0,2025-04-23,NEG-10692.0-2025-04-23,0
7.3,18.4,0.0,0.0,0.0,14.7,67,12.2,460.0,445.0,416.0,15.0,2877.0,16.6,1.1,15086517.857142856,302.0,직영점,시흥능곡점,안산팀,37.3682,126.8124,10692.0,2025-05-06,NEG-10692.0-2025-05-06,0
23.6,29.8,11.9,0.0,11.9,17.9,84,26.1,300.0,280.0,258.0,20.0,986.0,10.5,0.8,10199428.57142857,204.0,직영점,부천범박동점,북인천팀,37.4718,126.8169,10693.0,2024-07-16,NEG-10693.0-2024-07-16,0
7.6,17.6,0.0,0.0,0.0,16.4,66,13.1,300.0,280.0,258.0,20.0,986.0,10.5,0.8,10199428.57142857,204.0,직영점,부천범박동점,북인천팀,37.4718,126.8169,10693.0,2025-05-02,NEG-10693.0-2025-05-02,0
22.8,33.0,9.4,0.0,9.4,14.6,83,27.4,300.0,280.0,258.0,20.0,986.0,10.5,0.8,10199428.57142857,204.0,직영점,부천범박동점,북인천팀,37.4718,126.8169,10693.0,2024-09-11,NEG-10693.0-2024-09-11,0
15.4,23.0,13.7,0.0,13.7,16.4,92,18.7,300.0,280.0,258.0,20.0,986.0,10.5,0.8,10199428.57142857,204.0,직영점,부천범박동점,북인천팀,37.4718,126.8169,10693.0,2025-05-16,NEG-10693.0-2025-05-16,0
15.1,22.5,3.4,0.0,3.4,16.0,84,19.5,300.0,280.0,258.0,20.0,986.0,10.5,0.8,10199428.57142857,204.0,직영점,부천범박동점,북인천팀,37.4718,126.8169,10693.0,2025-05-15,NEG-10693.0-2025-05-15,0
25.1,29.5,2.7,0.0,2.7,17.8,85,27.3,300.0,280.0,258.0,20.0,986.0,10.5,0.8,10199428.57142857,204.0,직영점,부천범박동점,북인천팀,37.4718,126.8169,10693.0,2024-08-23,NEG-10693.0-2024-08-23,0
22.6,29.7,1.8,0.0,1.8,14.7,84,26.0,320.0,300.0,285.0,20.0,1670.0,15.5,1.1,18454839.285714287,369.0,직영점,안산고잔본점,안산팀,37.3127,126.8309,10696.0,2025-08-28,NEG-10696.0-2025-08-28,0
20.7,27.0,3.6,0.0,3.6,19.1,86,24.5,320.0,300.0,285.0,20.0,1670.0,15.5,1.1,18454839.285714287,369.0,직영점,안산고잔본점,안산팀,37.3127,126.8309,10696.0,2024-06-23,NEG-10696.0-2024-06-23,0
5.6,17.9,0.0,0.0,0.0,10.1,77,11.6,320.0,300.0,285.0,20.0,1670.0,15.5,1.1,18454839.285714287,369.0,직영점,안산고잔본점,안산팀,37.3127,126.8309,10696.0,2025-10-22,NEG-10696.0-2025-10-22,0
-11.4,-4.0,0.0,0.0,0.0,25.5,41,-1.5,320.0,300.0,285.0,20.0,1670.0,15.5,1.1,18454839.285714287,369.0,직영점,안산고잔본점,안산팀,37.3127,126.8309,10696.0,2024-01-24,NEG-10696.0-2024-01-24,0
24.8,33.7,4.7,0.0,4.7,8.5,85,29.4,320.0,300.0,285.0,20.0,1670.0,15.5,1.1,18454839.285714287,369.0,직영점,안산고잔본점,안산팀,37.3127,126.8309,10696.0,2024-08-14,NEG-10696.0-2024-08-14,0
4.6,10.3,0.0,0.0,0.0,18.3,42,10.1,320.0,300.0,285.0,20.0,1670.0,15.5,1.1,18454839.285714287,369.0,직영점,안산고잔본점,안산팀,37.3127,126.8309,10696.0,2025-11-10,NEG-10696.0-2025-11-10,0
-8.4,-1.0,0.0,0.0,0.0,13.8,38,-1.4,320.0,300.0,285.0,20.0,1670.0,15.5,1.1,18454839.285714287,369.0,직영점,안산고잔본점,안산팀,37.3127,126.8309,10696.0,2024-01-25,NEG-10696.0-2024-01-25,0
9.3,20.6,1.0,0.0,1.0,12.6,71,14.6,320.0,300.0,285.0,20.0,1670.0,15.5,1.1,18454839.285714287,369.0,직영점,안산고잔본점,안산팀,37.3127,126.8309,10696.0,2024-04-11,NEG-10696.0-2024-04-11,0
16.9,29.0,0.0,0.0,0.0,11.2,74,23.9,320.0,300.0,285.0,20.0,1670.0,15.5,1.1,18454839.285714287,369.0,직영점,안산고잔본점,안산팀,37.3127,126.8309,10696.0,2024-06-27,NEG-10696.0-2024-06-27,0
0.4,11.9,0.0,0.0,0.0,9.7,63,8.4,320.0,300.0,285.0,20.0,1670.0,15.5,1.1,18454839.285714287,369.0,직영점,안산고잔본점,안산팀,37.3127,126.8309,10696.0,2025-10-28,NEG-10696.0-2025-10-28,0
-1.2,8.1,0.0,0.0,0.0,12.6,80,-0.1,320.0,300.0,285.0,20.0,1670.0,15.5,1.1,18454839.285714287,369.0,직영점,안산고잔본점,안산팀,37.3127,126.8309,10696.0,2025-02-14,NEG-10696.0-2025-02-14,0
6.4,23.2,0.0,0.0,0.0,15.5,66,14.4,320.0,300.0,285.0,20.0,1670.0,15.5,1.1,18454839.285714287,369.0,직영점,안산고잔본점,안산팀,37.3127,126.8309,10696.0,2025-05-08,NEG-10696.0-2025-05-08,0
17.1,19.8,19.7,0.0,19.7,15.7,90,18.4,320.0,300.0,285.0,20.0,1670.0,15.5,1.1,18454839.285714287,369.0,직영점,안산고잔본점,안산팀,37.3127,126.8309,10696.0,2025-10-10,NEG-10696.0-2025-10-10,0
25.4,32.9,1.1,0.0,1.1,10.4,80,29.5,320.0,300.0,285.0,20.0,1670.0,15.5,1.1,18454839.285714287,369.0,직영점,안산고잔본점,안산팀,37.3127,126.8309,10696.0,2024-08-12,NEG-10696.0-2024-08-12,0
-5.1,8.6,0.0,0.0,0.0,12.2,69,0.1,320.0,300.0,285.0,20.0,1670.0,15.5,1.1,18454839.285714287,369.0,직영점,안산고잔본점,안산팀,37.3127,126.8309,10696.0,2024-02-12,NEG-10696.0-2024-02-12,0
19.6,28.5,0.3,0.0,0.3,16.3,82,24.7,320.0,300.0,285.0,20.0,1670.0,15.5,1.1,18454839.285714287,369.0,직영점,안산고잔본점,안산팀,37.3127,126.8309,10696.0,2024-07-01,NEG-10696.0-2024-07-01,0
7.2,18.0,0.0,0.0,0.0,13.7,73,13.3,320.0,300.0,285.0,20.0,1670.0,15.5,1.1,18454839.285714287,369.0,직영점,안산고잔본점,안산팀,37.3127,126.8309,10696.0,2025-05-07,NEG-10696.0-2025-05-07,0
-3.2,3.7,0.0,0.0,0.0,12.2,88,1.7,320.0,300.0,285.0,20.0,1670.0,15.5,1.1,18454839.285714287,369.0,직영점,안산고잔본점,안산팀,37.3127,126.8309,10696.0,2025-12-24,NEG-10696.0-2025-12-24,0
21.5,32.3,0.0,0.0,0.0,7.2,71,28.6,283.0,274.0,247.0,9.0,1067.0,12.2,1.1,13530482.142857144,271.0,직영점,대전유성온천역점,대전팀,36.3545,127.3422,10698.0,2024-08-31,NEG-10698.0-2024-08-31,0
22.0,32.5,0.0,0.0,0.0,19.1,63,27.6,283.0,274.0,247.0,9.0,1067.0,12.2,1.1,13530482.142857144,271.0,직영점,대전유성온천역점,대전팀,36.3545,127.3422,10698.0,2024-08-28,NEG-10698.0-2024-08-28,0
24.4,32.2,11.1,0.0,11.1,9.7,85,28.1,283.0,274.0,247.0,9.0,1067.0,12.2,1.1,13530482.142857144,271.0,직영점,대전유성온천역점,대전팀,36.3545,127.3422,10698.0,2024-09-12,NEG-10698.0-2024-09-12,0
6.2,18.7,0.0,0.0,0.0,9.8,81,12.8,311.0,294.0,258.0,17.0,996.0,12.0,0.5,14657714.285714284,293.0,직영점,부산종합운동장점,동부산팀,35.1918,129.0669,10699.0,2024-04-06,NEG-10699.0-2024-04-06,0
18.7,27.4,0.6,0.0,0.6,16.4,80,24.0,311.0,294.0,258.0,17.0,996.0,12.0,0.5,14657714.285714284,293.0,직영점,부산종합운동장점,동부산팀,35.1918,129.0669,10699.0,2024-06-28,NEG-10699.0-2024-06-28,0
2.5,9.6,0.0,0.0,0.0,18.9,75,6.9,311.0,294.0,258.0,17.0,996.0,12.0,0.5,14657714.285714284,293.0,직영점,부산종합운동장점,동부산팀,35.1918,129.0669,10699.0,2026-02-28,NEG-10699.0-2026-02-28,0
19.8,25.0,99.6,0.0,99.6,30.8,93,23.3,311.0,294.0,258.0,17.0,996.0,12.0,0.5,14657714.285714284,293.0,직영점,부산종합운동장점,동부산팀,35.1918,129.0669,10699.0,2024-06-29,NEG-10699.0-2024-06-29,0
8.9,20.1,0.0,0.0,0.0,10.2,65,15.3,311.0,294.0,258.0,17.0,996.0,12.0,0.5,14657714.285714284,293.0,직영점,부산종합운동장점,동부산팀,35.1918,129.0669,10699.0,2024-04-17,NEG-10699.0-2024-04-17,0
7.7,21.0,0.0,0.0,0.0,11.4,80,15.0,311.0,294.0,258.0,17.0,996.0,12.0,0.5,14657714.285714284,293.0,직영점,부산종합운동장점,동부산팀,35.1918,129.0669,10699.0,2024-04-12,NEG-10699.0-2024-04-12,0
-1.2,10.9,0.0,0.0,0.0,9.6,60,2.7,311.0,294.0,258.0,17.0,996.0,12.0,0.5,14657714.285714284,293.0,직영점,부산종합운동장점,동부산팀,35.1918,129.0669,10699.0,2025-12-18,NEG-10699.0-2025-12-18,0
0.2,10.0,0.0,0.0,0.0,18.6,53,4.9,311.0,294.0,258.0,17.0,996.0,12.0,0.5,14657714.285714284,293.0,직영점,부산종합운동장점,동부산팀,35.1918,129.0669,10699.0,2026-03-09,NEG-10699.0-2026-03-09,0
