temperature_2m_min,temperature_2m_max,precipitation_sum,snowfall_sum,rain_sum,wind_speed_10m_max,relative_humidity_2m_mean,soil_temperature_0_to_7cm_mean,평수,실평수,진열평수,창고,계약면적(㎡),매장인원,입고도우미PO,일평균매출,일평균물동량,형태,매장명,지역,위도,경도,매장,발생일시,incident_id,label
12.9,22.0,2.4,0.0,2.4,16.8,77,18.0,260.0,255.0,235.0,5.0,1017.0,13.6,0.8,16495250.0,330.0,직영점,울산무거점,울산팀,35.5458,129.2615,10498.0,2024-10-04,NEG-10498.0-2024-10-04,0
-1.9,7.9,0.0,0.0,0.0,14.9,67,3.7,260.0,255.0,235.0,5.0,1017.0,13.6,0.8,16495250.0,330.0,직영점,울산무거점,울산팀,35.5458,129.2615,10498.0,2024-12-12,NEG-10498.0-2024-12-12,0
2.4,14.2,0.0,0.0,0.0,12.2,56,8.1,130.0,126.0,117.0,4.0,528.0,6.1,0.4,6347839.285714285,127.0,직영점,전주평화점,전북팀,35.787,127.1324,10499.0,2025-11-11,NEG-10499.0-2025-11-11,0
2.7,10.1,0.0,0.0,0.0,8.4,75,7.7,130.0,126.0,117.0,4.0,528.0,6.1,0.4,6347839.285714285,127.0,직영점,전주평화점,전북팀,35.787,127.1324,10499.0,2025-11-26,NEG-10499.0-2025-11-26,0
4.6,12.2,0.0,0.0,0.0,16.5,55,10.7,130.0,126.0,117.0,4.0,528.0,6.1,0.4,6347839.285714285,127.0,직영점,전주평화점,전북팀,35.787,127.1324,10499.0,2025-11-10,NEG-10499.0-2025-11-10,0
9.7,22.9,0.0,0.0,0.0,14.0,69,15.6,220.0,200.0,187.0,20.0,729.0,11.6,0.8,13669178.57142857,273.0,직영점,동광양점,전남팀,34.9364,127.6958,10512.0,2024-04-14,NEG-10512.0-2024-04-14,0
6.2,12.7,19.1,0.0,19.1,27.8,80,9.2,220.0,200.0,187.0,20.0,729.0,11.6,0.8,13669178.57142857,273.0,직영점,동광양점,전남팀,34.9364,127.6958,10512.0,2024-03-26,NEG-10512.0-2024-03-26,0
-1.2,11.9,1.0,0.0,1.0,12.4,80,5.2,220.0,200.0,187.0,20.0,729.0,11.6,0.8,13669178.57142857,273.0,직영점,동광양점,전남팀,34.9364,127.6958,10512.0,2024-03-11,NEG-10512.0-2024-03-11,0
10.4,18.0,9.6,0.0,9.6,23.5,77,14.1,220.0,200.0,187.0,20.0,729.0,11.6,0.8,13669178.57142857,273.0,직영점,동광양점,전남팀,34.9364,127.6958,10512.0,2024-05-08,NEG-10512.0-2024-05-08,0
15.5,20.5,42.2,0.0,42.2,20.2,83,17.8,220.0,200.0,187.0,20.0,729.0,11.6,0.8,13669178.57142857,273.0,직영점,동광양점,전남팀,34.9364,127.6958,10512.0,2024-05-06,NEG-10512.0-2024-05-06,0
11.7,22.7,11.9,0.0,11.9,24.2,87,17.1,220.0,200.0,187.0,20.0,729.0,11.6,0.8,13669178.57142857,273.0,직영점,동광양점,전남팀,34.9364,127.6958,10512.0,2024-05-11,NEG-10512.0-2024-05-11,0
1.5,12.6,0.0,0.0,0.0,15.5,53,8.6,160.0,141.0,132.0,19.0,1123.0,12.0,1.2,13318553.57142857,266.0,직영점,답십리점,종로팀,37.5652,127.0542,10518.0,2026-04-07,NEG-10518.0-2026-04-07,0
-4.1,4.8,0.5,0.21,0.2,5.8,74,-0.7,160.0,141.0,132.0,19.0,1123.0,12.0,1.2,13318553.57142857,266.0,직영점,답십리점,종로팀,37.5652,127.0542,10518.0,2026-02-10,NEG-10518.0-2026-02-10,0
3.7,8.9,5.7,0.0,5.7,13.0,81,6.0,160.0,141.0,132.0,19.0,1123.0,12.0,1.2,13318553.57142857,266.0,직영점,답십리점,종로팀,37.5652,127.0542,10518.0,2026-03-18,NEG-10518.0-2026-03-18,0
23.7,29.5,16.0,0.0,16.0,14.6,87,27.1,197.0,171.0,158.0,26.0,740.0,10.6,0.5,11278196.42857143,226.0,직영점,고양화정점,일산팀,37.6321,126.8325,10521.0,2025-08-26,NEG-10521.0-2025-08-26,0
5.1,20.8,0.0,0.0,0.0,12.0,68,11.0,197.0,171.0,158.0,26.0,740.0,10.6,0.5,11278196.42857143,226.0,직영점,고양화정점,일산팀,37.6321,126.8325,10521.0,2025-03-23,NEG-10521.0-2025-03-23,0
20.5,27.9,0.0,0.0,0.0,9.8,82,24.0,197.0,171.0,158.0,26.0,740.0,10.6,0.5,11278196.42857143,226.0,직영점,고양화정점,일산팀,37.6321,126.8325,10521.0,2025-09-14,NEG-10521.0-2025-09-14,0
1.0,13.1,0.0,0.0,0.0,26.4,82,4.3,197.0,171.0,158.0,26.0,740.0,10.6,0.5,11278196.42857143,226.0,직영점,고양화정점,일산팀,37.6321,126.8325,10521.0,2024-02-13,NEG-10521.0-2024-02-13,0
-9.3,-4.7,0.0,0.0,0.0,20.5,44,-1.5,197.0,171.0,158.0,26.0,740.0,10.6,0.5,11278196.42857143,226.0,직영점,고양화정점,일산팀,37.6321,126.8325,10521.0,2026-01-11,NEG-10521.0-2026-01-11,0
-3.3,2.5,0.0,0.0,0.0,16.5,77,0.5,197.0,171.0,158.0,26.0,740.0,10.6,0.5,11278196.42857143,226.0,직영점,고양화정점,일산팀,37.6321,126.8325,10521.0,2025-12-14,NEG-10521.0-2025-12-14,0
21.4,30.4,0.0,0.0,0.0,9.9,81,26.7,197.0,171.0,158.0,26.0,740.0,10.6,0.5,11278196.42857143,226.0,직영점,고양화정점,일산팀,37.6321,126.8325,10521.0,2025-08-27,NEG-10521.0-2025-08-27,0
2.5,12.6,0.8,0.0,0.8,14.1,67,6.6,197.0,171.0,158.0,26.0,740.0,10.6,0.5,11278196.42857143,226.0,직영점,고양화정점,일산팀,37.6321,126.8325,10521.0,2025-04-02,NEG-10521.0-2025-04-02,0
23.5,28.4,0.3,0.0,0.3,7.4,86,26.0,197.0,171.0,158.0,26.0,740.0,10.6,0.5,11278196.42857143,226.0,직영점,고양화정점,일산팀,37.6321,126.8325,10521.0,2025-08-11,NEG-10521.0-2025-08-11,0
24.9,30.6,2.4,0.0,2.4,17.0,85,27.5,197.0,171.0,158.0,26.0,740.0,10.6,0.5,11278196.42857143,226.0,직영점,고양화정점,일산팀,37.6321,126.8325,10521.0,2025-08-18,NEG-10521.0-2025-08-18,0
16.2,21.1,13.7,0.0,13.7,19.6,90,18.2,197.0,171.0,158.0,26.0,740.0,10.6,0.5,11278196.42857143,226.0,직영점,고양화정점,일산팀,37.6321,126.8325,10521.0,2025-10-07,NEG-10521.0-2025-10-07,0
-1.6,9.8,5.2,0.0,5.2,19.8,79,3.6,197.0,171.0,158.0,26.0,740.0,10.6,0.5,11278196.42857143,226.0,직영점,고양화정점,일산팀,37.6321,126.8325,10521.0,2024-02-18,NEG-10521.0-2024-02-18,0
-3.8,6.4,0.0,0.0,0.0,23.5,56,3.6,197.0,171.0,158.0,26.0,740.0,10.6,0.5,11278196.42857143,226.0,직영점,고양화정점,일산팀,37.6321,126.8325,10521.0,2024-03-08,NEG-10521.0-2024-03-08,0
-0.6,8.9,0.0,0.0,0.0,20.2,44,6.9,197.0,171.0,158.0,26.0,740.0,10.6,0.5,11278196.42857143,226.0,직영점,고양화정점,일산팀,37.6321,126.8325,10521.0,2025-11-17,NEG-10521.0-2025-11-17,0
-5.9,-4.0,0.1,0.07,0.0,19.5,78,-0.4,197.0,171.0,158.0,26.0,740.0,10.6,0.5,11278196.42857143,226.0,직영점,고양화정점,일산팀,37.6321,126.8325,10521.0,2025-01-28,NEG-10521.0-2025-01-28,0
23.1,36.9,0.0,0.0,0.0,16.0,46,33.2,197.0,171.0,158.0,26.0,740.0,10.6,0.5,11278196.42857143,226.0,직영점,고양화정점,일산팀,37.6321,126.8325,10521.0,2025-07-11,NEG-10521.0-2025-07-11,0
15.8,20.1,30.4,0.0,30.4,20.6,91,19.1,197.0,171.0,158.0,26.0,740.0,10.6,0.5,11278196.42857143,226.0,직영점,고양화정점,일산팀,37.6321,126.8325,10521.0,2025-10-06,NEG-10521.0-2025-10-06,0
-4.1,6.7,0.0,0.0,0.0,12.0,77,0.1,197.0,171.0,158.0,26.0,740.0,10.6,0.5,11278196.42857143,226.0,직영점,고양화정점,일산팀,37.6321,126.8325,10521.0,2026-02-12,NEG-10521.0-2026-02-12,0
5.6,13.1,0.0,0.0,0.0,15.6,57,11.9,150.0,140.0,131.0,10.0,711.0,7.2,0.4,7043035.714285715,141.0,직영점,광주첨단점,전남팀,35.2167,126.8423,10525.0,2025-11-10,NEG-10525.0-2025-11-10,0
4.3,12.8,0.0,0.0,0.0,15.5,64,9.4,150.0,140.0,131.0,10.0,711.0,7.2,0.4,7043035.714285715,141.0,직영점,광주첨단점,전남팀,35.2167,126.8423,10525.0,2025-11-21,NEG-10525.0-2025-11-21,0
3.3,7.4,0.1,0.0,0.1,16.0,62,8.0,150.0,140.0,131.0,10.0,711.0,7.2,0.4,7043035.714285715,141.0,직영점,광주첨단점,전남팀,35.2167,126.8423,10525.0,2025-11-18,NEG-10525.0-2025-11-18,0
6.5,17.6,0.0,0.0,0.0,12.0,57,12.6,146.0,140.0,122.0,6.0,420.0,10.3,1.3,12357928.57142857,247.0,직영점,상도점,관악팀,37.5028,126.9483,10526.0,2025-04-29,NEG-10526.0-2025-04-29,0
14.9,17.7,24.6,0.0,24.6,9.8,93,16.5,146.0,140.0,122.0,6.0,420.0,10.3,1.3,12357928.57142857,247.0,직영점,상도점,관악팀,37.5028,126.9483,10526.0,2025-04-22,NEG-10526.0-2025-04-22,0
3.8,13.9,0.0,0.0,0.0,11.6,67,10.5,146.0,140.0,122.0,6.0,420.0,10.3,1.3,12357928.57142857,247.0,직영점,상도점,관악팀,37.5028,126.9483,10526.0,2025-04-04,NEG-10526.0-2025-04-04,0
15.6,27.0,0.1,0.0,0.1,10.5,82,21.0,114.0,108.0,104.0,6.0,1006.0,7.7,0.6,9449982.142857144,189.0,직영점,일산제니스점,일산팀,37.6952,126.762,10541.0,2025-09-27,NEG-10541.0-2025-09-27,0
15.9,18.9,17.8,0.0,17.8,15.3,92,17.5,114.0,108.0,104.0,6.0,1006.0,7.7,0.6,9449982.142857144,189.0,직영점,일산제니스점,일산팀,37.6952,126.762,10541.0,2025-10-10,NEG-10541.0-2025-10-10,0
23.4,26.8,35.7,0.0,35.7,21.8,92,25.3,114.0,108.0,104.0,6.0,1006.0,7.7,0.6,9449982.142857144,189.0,직영점,일산제니스점,일산팀,37.6952,126.762,10541.0,2025-09-01,NEG-10541.0-2025-09-01,0
6.7,19.3,19.5,0.0,19.5,25.3,72,13.8,135.0,130.0,121.0,5.0,745.0,9.8,0.8,13169892.857142856,263.0,직영점,분당미금(역)점,강동팀,37.3504,127.1108,10542.0,2024-05-15,NEG-10542.0-2024-05-15,0
11.4,22.4,0.2,0.0,0.2,17.6,68,17.8,135.0,130.0,121.0,5.0,745.0,9.8,0.8,13169892.857142856,263.0,직영점,분당미금(역)점,강동팀,37.3504,127.1108,10542.0,2024-05-28,NEG-10542.0-2024-05-28,0
-4.2,5.4,0.0,0.0,0.0,10.6,59,0.6,135.0,130.0,121.0,5.0,745.0,9.8,0.8,13169892.857142856,263.0,직영점,분당미금(역)점,강동팀,37.3504,127.1108,10542.0,2026-03-08,NEG-10542.0-2026-03-08,0
9.8,20.5,0.0,0.0,0.0,8.5,70,15.9,135.0,130.0,121.0,5.0,745.0,9.8,0.8,13169892.857142856,263.0,직영점,분당미금(역)점,강동팀,37.3504,127.1108,10542.0,2024-10-05,NEG-10542.0-2024-10-05,0
4.8,15.9,0.0,0.0,0.0,12.8,77,12.0,135.0,130.0,121.0,5.0,745.0,9.8,0.8,13169892.857142856,263.0,직영점,분당미금(역)점,강동팀,37.3504,127.1108,10542.0,2024-10-24,NEG-10542.0-2024-10-24,0
22.0,27.9,2.2,0.0,2.2,21.9,88,25.2,135.0,130.0,121.0,5.0,745.0,9.8,0.8,13169892.857142856,263.0,직영점,분당미금(역)점,강동팀,37.3504,127.1108,10542.0,2024-09-05,NEG-10542.0-2024-09-05,0
8.2,19.9,0.0,0.0,0.0,9.7,48,13.0,135.0,130.0,121.0,5.0,745.0,9.8,0.8,13169892.857142856,263.0,직영점,분당미금(역)점,강동팀,37.3504,127.1108,10542.0,2024-04-08,NEG-10542.0-2024-04-08,0
-12.0,-5.9,0.0,0.0,0.0,19.7,40,0.2,135.0,130.0,121.0,5.0,745.0,9.8,0.8,13169892.857142856,263.0,직영점,분당미금(역)점,강동팀,37.3504,127.1108,10542.0,2025-12-26,NEG-10542.0-2025-12-26,0
-1.3,6.3,0.0,0.0,0.0,16.1,68,3.2,135.0,130.0,121.0,5.0,745.0,9.8,0.8,13169892.857142856,263.0,직영점,분당미금(역)점,강동팀,37.3504,127.1108,10542.0,2026-03-09,NEG-10542.0-2026-03-09,0
10.7,18.5,0.5,0.0,0.5,10.2,77,14.1,80.0,75.0,73.0,5.0,360.0,6.3,0.3,7740160.714285715,155.0,직영점,동대문점,종로팀,37.5703,127.01,10543.0,2025-10-23,NEG-10543.0-2025-10-23,0
21.2,30.3,0.2,0.0,0.2,9.0,77,25.6,80.0,75.0,73.0,5.0,360.0,6.3,0.3,7740160.714285715,155.0,직영점,동대문점,종로팀,37.5703,127.01,10543.0,2025-09-03,NEG-10543.0-2025-09-03,0
-2.9,4.3,0.0,0.0,0.0,11.3,48,3.9,80.0,75.0,73.0,5.0,360.0,6.3,0.3,7740160.714285715,155.0,직영점,동대문점,종로팀,37.5703,127.01,10543.0,2025-11-18,NEG-10543.0-2025-11-18,0
-0.9,12.8,0.0,0.0,0.0,6.1,54,4.8,259.0,224.0,213.0,35.0,987.0,14.9,1.1,17540642.85714286,351.0,직영점,부천본점,북인천팀,37.486,126.7835,10547.0,2026-03-17,NEG-10547.0-2026-03-17,0
11.0,14.4,10.5,0.0,10.5,18.2,89,14.4,259.0,224.0,213.0,35.0,987.0,14.9,1.1,17540642.85714286,351.0,직영점,부천본점,북인천팀,37.486,126.7835,10547.0,2026-05-03,NEG-10547.0-2026-05-03,0
10.6,23.4,0.0,0.0,0.0,12.1,39,18.7,259.0,224.0,213.0,35.0,987.0,14.9,1.1,17540642.85714286,351.0,직영점,부천본점,북인천팀,37.486,126.7835,10547.0,2026-05-10,NEG-10547.0-2026-05-10,0
18.1,27.2,0.7,0.0,0.7,12.7,68,23.4,300.0,285.0,277.0,15.0,1056.0,10.2,0.8,10352089.285714284,207.0,직영점,마리오아울렛점,관악팀,37.4785,126.8852,10551.0,2025-05-22,NEG-10551.0-2025-05-22,0
15.6,22.4,4.8,0.0,4.8,15.4,85,19.1,300.0,285.0,277.0,15.0,1056.0,10.2,0.8,10352089.285714284,207.0,직영점,마리오아울렛점,관악팀,37.4785,126.8852,10551.0,2025-05-15,NEG-10551.0-2025-05-15,0
19.1,29.2,0.0,0.0,0.0,13.3,68,27.7,300.0,285.0,277.0,15.0,1056.0,10.2,0.8,10352089.285714284,207.0,직영점,마리오아울렛점,관악팀,37.4785,126.8852,10551.0,2025-06-09,NEG-10551.0-2025-06-09,0
9.9,14.6,0.1,0.0,0.1,15.3,77,13.1,210.0,190.0,177.0,20.0,687.0,7.2,0.8,7456357.142857143,149.0,직영점,일산후곡점,일산팀,37.6795,126.7629,10554.0,2025-10-26,NEG-10554.0-2025-10-26,0
20.4,30.5,0.0,0.0,0.0,9.0,79,25.6,210.0,190.0,177.0,20.0,687.0,7.2,0.8,7456357.142857143,149.0,직영점,일산후곡점,일산팀,37.6795,126.7629,10554.0,2025-08-10,NEG-10554.0-2025-08-10,0
2.2,10.2,0.0,0.0,0.0,21.8,55,9.0,210.0,190.0,177.0,20.0,687.0,7.2,0.8,7456357.142857143,149.0,직영점,일산후곡점,일산팀,37.6795,126.7629,10554.0,2025-10-27,NEG-10554.0-2025-10-27,0
15.4,31.5,0.0,0.0,0.0,11.6,56,25.4,210.0,190.0,172.0,20.0,670.0,9.1,1.1,10982178.57142857,220.0,직영점,오산점,평택팀,37.1467,127.0696,10566.0,2025-06-12,NEG-10566.0-2025-06-12,0
7.2,22.2,0.0,0.0,0.0,16.1,71,15.0,210.0,190.0,172.0,20.0,670.0,9.1,1.1,10982178.57142857,220.0,직영점,오산점,평택팀,37.1467,127.0696,10566.0,2025-05-12,NEG-10566.0-2025-05-12,0
18.5,29.8,0.1,0.0,0.1,15.9,81,23.1,210.0,190.0,172.0,20.0,670.0,9.1,1.1,10982178.57142857,220.0,직영점,오산점,평택팀,37.1467,127.0696,10566.0,2025-05-21,NEG-10566.0-2025-05-21,0
5.4,17.0,0.0,0.0,0.0,10.7,75,10.4,135.0,125.0,116.0,10.0,826.0,7.3,0.6,8107660.714285715,162.0,직영점,오목교점,신촌팀,37.5238,126.8751,10567.0,2024-11-09,NEG-10567.0-2024-11-09,0
22.8,30.1,0.8,0.0,0.8,22.0,83,26.5,135.0,125.0,116.0,10.0,826.0,7.3,0.6,8107660.714285715,162.0,직영점,오목교점,신촌팀,37.5238,126.8751,10567.0,2024-09-15,NEG-10567.0-2024-09-15,0
2.0,8.6,0.0,0.0,0.0,12.7,61,6.6,135.0,125.0,116.0,10.0,826.0,7.3,0.6,8107660.714285715,162.0,직영점,오목교점,신촌팀,37.5238,126.8751,10567.0,2024-11-22,NEG-10567.0-2024-11-22,0
-10.5,-1.8,0.0,0.0,0.0,16.6,41,-4.1,230.0,210.0,199.0,20.0,1367.0,16.5,1.5,20944482.14285714,419.0,직영점,신림3호점,관악팀,37.4826,126.9303,10569.0,2026-01-29,NEG-10569.0-2026-01-29,0
-4.2,4.8,0.0,0.0,0.0,9.9,64,1.5,230.0,210.0,199.0,20.0,1367.0,16.5,1.5,20944482.14285714,419.0,직영점,신림3호점,관악팀,37.4826,126.9303,10569.0,2026-03-08,NEG-10569.0-2026-03-08,0
-0.6,6.7,0.1,0.0,0.1,14.4,68,3.3,230.0,210.0,199.0,20.0,1367.0,16.5,1.5,20944482.14285714,419.0,직영점,신림3호점,관악팀,37.4826,126.9303,10569.0,2026-03-09,NEG-10569.0-2026-03-09,0
2.1,17.6,0.0,0.0,0.0,19.2,58,11.0,170.0,160.0,149.0,10.0,674.0,6.2,0.5,7303875.0,146.0,직영점,양주고읍점,강북팀,37.7947,127.0791,10580.0,2026-04-21,NEG-10580.0-2026-04-21,0
4.4,16.1,0.0,0.0,0.0,11.7,55,8.2,170.0,160.0,149.0,10.0,674.0,6.2,0.5,7303875.0,146.0,직영점,양주고읍점,강북팀,37.7947,127.0791,10580.0,2026-03-24,NEG-10580.0-2026-03-24,0
7.6,25.7,0.0,0.0,0.0,7.8,45,13.9,170.0,160.0,149.0,10.0,674.0,6.2,0.5,7303875.0,146.0,직영점,양주고읍점,강북팀,37.7947,127.0791,10580.0,2026-04-13,NEG-10580.0-2026-04-13,0
1.5,8.8,0.0,0.0,0.0,12.7,68,4.7,170.0,160.0,149.0,10.0,746.0,15.4,1.3,17745178.57142857,355.0,직영점,시흥사거리점,관악팀,37.4544,126.9012,10583.0,2024-02-28,NEG-10583.0-2024-02-28,0
12.4,17.5,13.7,0.0,13.7,17.4,87,17.1,170.0,160.0,149.0,10.0,746.0,15.4,1.3,17745178.57142857,355.0,직영점,시흥사거리점,관악팀,37.4544,126.9012,10583.0,2025-10-18,NEG-10583.0-2025-10-18,0
-3.0,5.3,0.0,0.0,0.0,6.6,71,0.4,170.0,160.0,149.0,10.0,746.0,15.4,1.3,17745178.57142857,355.0,직영점,시흥사거리점,관악팀,37.4544,126.9012,10583.0,2025-12-18,NEG-10583.0-2025-12-18,0
7.5,17.9,0.0,0.0,0.0,19.6,65,13.9,170.0,160.0,149.0,10.0,746.0,15.4,1.3,17745178.57142857,355.0,직영점,시흥사거리점,관악팀,37.4544,126.9012,10583.0,2024-04-10,NEG-10583.0-2024-04-10,0
-2.0,6.7,2.3,0.0,2.3,13.0,77,0.3,170.0,160.0,149.0,10.0,746.0,15.4,1.3,17745178.57142857,355.0,직영점,시흥사거리점,관악팀,37.4544,126.9012,10583.0,2024-02-03,NEG-10583.0-2024-02-03,0
-4.5,2.0,0.0,0.0,0.0,11.1,54,1.5,170.0,160.0,149.0,10.0,746.0,15.4,1.3,17745178.57142857,355.0,직영점,시흥사거리점,관악팀,37.4544,126.9012,10583.0,2025-12-30,NEG-10583.0-2025-12-30,0
4.6,7.4,3.5,0.0,3.5,23.7,84,6.2,416.0,357.0,344.0,59.0,2728.0,12.0,0.5,14857125.0,297.0,직영점,부산연제점,동부산팀,35.1748,129.0826,10591.0,2024-02-01,NEG-10591.0-2024-02-01,0
5.6,8.3,7.5,0.0,7.5,31.9,85,7.5,416.0,357.0,344.0,59.0,2728.0,12.0,0.5,14857125.0,297.0,직영점,부산연제점,동부산팀,35.1748,129.0826,10591.0,2024-02-21,NEG-10591.0-2024-02-21,0
5.9,14.8,0.0,0.0,0.0,15.1,73,12.6,416.0,357.0,344.0,59.0,2728.0,12.0,0.5,14857125.0,297.0,직영점,부산연제점,동부산팀,35.1748,129.0826,10591.0,2024-04-10,NEG-10591.0-2024-04-10,0
-1.5,7.1,0.0,0.0,0.0,13.2,80,-0.3,290.38,261.24,241.24,29.14,992.74,19.0,1.1,22210553.57142857,444.0,직영점,발산역점,일산팀,37.558,126.8384,10592.0,2026-01-15,NEG-10592.0-2026-01-15,0
-6.8,3.3,0.4,0.0,0.4,15.4,63,-1.5,290.38,261.24,241.24,29.14,992.74,19.0,1.1,22210553.57142857,444.0,직영점,발산역점,일산팀,37.558,126.8384,10592.0,2026-01-09,NEG-10592.0-2026-01-09,0
-11.9,-5.5,0.0,0.0,0.0,17.9,39,-0.9,290.38,261.24,241.24,29.14,992.74,19.0,1.1,22210553.57142857,444.0,직영점,발산역점,일산팀,37.558,126.8384,10592.0,2025-12-26,NEG-10592.0-2025-12-26,0
1.1,15.1,0.0,0.0,0.0,18.9,63,4.1,360.0,339.0,310.0,21.0,0.0,19.0,2.1,30022035.714285713,600.0,직영점,신촌본점,신촌팀,37.5553,126.9355,10595.0,2026-02-21,NEG-10595.0-2026-02-21,0
24.8,32.5,6.9,0.0,6.9,11.3,85,28.9,360.0,339.0,310.0,21.0,0.0,19.0,2.1,30022035.714285713,600.0,직영점,신촌본점,신촌팀,37.5553,126.9355,10595.0,2024-08-19,NEG-10595.0-2024-08-19,0
-2.3,5.7,0.0,0.0,0.0,9.2,80,-0.0,360.0,339.0,310.0,21.0,0.0,19.0,2.1,30022035.714285713,600.0,직영점,신촌본점,신촌팀,37.5553,126.9355,10595.0,2026-02-04,NEG-10595.0-2026-02-04,0
-1.4,7.9,0.0,0.0,0.0,10.8,68,1.7,360.0,339.0,310.0,21.0,0.0,19.0,2.1,30022035.714285713,600.0,직영점,신촌본점,신촌팀,37.5553,126.9355,10595.0,2026-03-11,NEG-10595.0-2026-03-11,0
22.5,29.5,0.8,0.0,0.8,11.1,89,27.1,360.0,339.0,310.0,21.0,0.0,19.0,2.1,30022035.714285713,600.0,직영점,신촌본점,신촌팀,37.5553,126.9355,10595.0,2024-08-24,NEG-10595.0-2024-08-24,0
23.6,26.5,26.2,0.0,26.2,34.2,94,25.1,360.0,339.0,310.0,21.0,0.0,19.0,2.1,30022035.714285713,600.0,직영점,신촌본점,신촌팀,37.5553,126.9355,10595.0,2024-07-23,NEG-10595.0-2024-07-23,0
-2.8,6.4,0.0,0.0,0.0,12.4,86,0.4,120.0,110.0,94.0,10.0,443.0,10.4,1.0,12418946.42857143,248.0,직영점,경복궁역점,종로팀,37.5764,126.9729,10596.0,2025-02-15,NEG-10596.0-2025-02-15,0
4.9,12.9,0.0,0.0,0.0,19.4,57,11.6,120.0,110.0,94.0,10.0,443.0,10.4,1.0,12418946.42857143,248.0,직영점,경복궁역점,종로팀,37.5764,126.9729,10596.0,2024-11-05,NEG-10596.0-2024-11-05,0
7.7,19.5,0.0,0.0,0.0,11.4,79,13.7,120.0,110.0,94.0,10.0,443.0,10.4,1.0,12418946.42857143,248.0,직영점,경복궁역점,종로팀,37.5764,126.9729,10596.0,2024-10-31,NEG-10596.0-2024-10-31,0
-4.0,1.8,0.0,0.0,0.0,18.5,42,1.2,120.0,110.0,94.0,10.0,443.0,10.4,1.0,12418946.42857143,248.0,직영점,경복궁역점,종로팀,37.5764,126.9729,10596.0,2025-02-17,NEG-10596.0-2025-02-17,0
11.1,21.6,0.0,0.0,0.0,8.9,80,17.3,120.0,110.0,94.0,10.0,443.0,10.4,1.0,12418946.42857143,248.0,직영점,경복궁역점,종로팀,37.5764,126.9729,10596.0,2024-10-11,NEG-10596.0-2024-10-11,0
-3.2,7.3,0.0,0.0,0.0,6.9,54,-0.0,120.0,110.0,94.0,10.0,443.0,10.4,1.0,12418946.42857143,248.0,직영점,경복궁역점,종로팀,37.5764,126.9729,10596.0,2025-01-24,NEG-10596.0-2025-01-24,0
17.1,24.5,0.0,0.0,0.0,14.4,82,21.9,415.0,390.0,375.0,25.0,1203.0,16.9,0.8,19259178.57142857,385.0,직영점,부평2호점,남인천팀,37.4909,126.725,10599.0,2025-06-22,NEG-10599.0-2025-06-22,0
6.6,18.5,0.0,0.0,0.0,14.2,68,12.3,415.0,390.0,375.0,25.0,1203.0,16.9,0.8,19259178.57142857,385.0,직영점,부평2호점,남인천팀,37.4909,126.725,10599.0,2025-05-06,NEG-10599.0-2025-05-06,0
14.8,25.8,0.0,0.0,0.0,18.3,54,22.5,415.0,390.0,375.0,25.0,1203.0,16.9,0.8,19259178.57142857,385.0,직영점,부평2호점,남인천팀,37.4909,126.725,10599.0,2025-06-05,NEG-10599.0-2025-06-05,0
-5.3,4.5,0.0,0.0,0.0,20.1,57,-0.6,415.0,390.0,375.0,25.0,1203.0,16.9,0.8,19259178.57142857,385.0,직영점,부평2호점,남인천팀,37.4909,126.725,10599.0,2025-02-13,NEG-10599.0-2025-02-13,0
-1.5,5.6,0.0,0.0,0.0,25.1,72,0.3,415.0,390.0,375.0,25.0,1203.0,16.9,0.8,19259178.57142857,385.0,직영점,부평2호점,남인천팀,37.4909,126.725,10599.0,2025-02-25,NEG-10599.0-2025-02-25,0
19.5,22.9,15.2,0.0,15.2,12.2,87,21.2,415.0,390.0,375.0,25.0,1203.0,16.9,0.8,19259178.57142857,385.0,직영점,부평2호점,남인천팀,37.4909,126.725,10599.0,2025-06-25,NEG-10599.0-2025-06-25,0
10.6,25.7,0.0,0.0,0.0,18.4,53,18.2,320.0,300.0,278.0,20.0,1954.0,16.2,1.1,18825678.57142857,377.0,직영점,역곡본점,북인천팀,37.4846,126.8115,10605.0,2026-04-16,NEG-10605.0-2026-04-16,0
0.0,7.1,0.1,0.0,0.1,15.3,67,3.7,320.0,300.0,278.0,20.0,1954.0,16.2,1.1,18825678.57142857,377.0,직영점,역곡본점,북인천팀,37.4846,126.8115,10605.0,2026-03-09,NEG-10605.0-2026-03-09,0
0.1,11.5,0.0,0.0,0.0,8.5,61,6.6,320.0,300.0,278.0,20.0,1954.0,16.2,1.1,18825678.57142857,377.0,직영점,역곡본점,북인천팀,37.4846,126.8115,10605.0,2026-03-16,NEG-10605.0-2026-03-16,0
14.4,22.3,29.6,0.0,29.6,17.5,89,18.1,301.0,287.0,272.0,14.0,1342.0,10.5,0.8,12330035.714285716,247.0,직영점,청주율량2지구점,충북팀,36.6649,127.4936,10606.0,2024-10-18,NEG-10606.0-2024-10-18,0
-1.0,5.6,2.5,1.61,0.2,12.9,83,3.0,301.0,287.0,272.0,14.0,1342.0,10.5,0.8,12330035.714285716,247.0,직영점,청주율량2지구점,충북팀,36.6649,127.4936,10606.0,2024-02-25,NEG-10606.0-2024-02-25,0
